orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O40 | {128=[12], 129=[14], 514=[6], 771=[18], 4=[12], 5=[14], 902=[19], 774=[19], 392=[11], 648=[18], 265=[14], 650=[6], 523=[9], 524=[9], 525=[18], 912=[18], 401=[7], 786=[18], 916=[2], 790=[12], 280=[7], 922=[17], 924=[18], 412=[18], 797=[12], 798=[12], 799=[2], 544=[19], 416=[14], 545=[9], 674=[18], 930=[2], 37=[14], 298=[14], 938=[7], 42=[18], 299=[14], 940=[7], 44=[12], 941=[11], 947=[2], 53=[17], 182=[12], 54=[17], 183=[12], 311=[2], 696=[6], 953=[19], 186=[12], 828=[9], 188=[14], 959=[18], 576=[6], 200=[14], 713=[19], 204=[7], 973=[7], 79=[12], 719=[6], 207=[9], 464=[12], 722=[6], 210=[12], 850=[14], 979=[14], 340=[18], 341=[14], 984=[17], 89=[7], 473=[14], 734=[2], 95=[17], 352=[9], 484=[7], 740=[17], 741=[17], 998=[18], 742=[17], 743=[17], 232=[12], 107=[6], 364=[19], 748=[2], 749=[2], 496=[7], 241=[7], 373=[17], 501=[9], 759=[7], 760=[7], 379=[9], 509=[11], 510=[7], 511=[9], 127=[12]} | {17=[[922, 53, 54, 984, 95, 740, 741, 742, 743, 373]], 18=[[771, 648, 525, 912, 786, 924, 412, 674, 42, 959, 340, 998]], 2=[[916, 799, 930, 947, 311, 734, 748, 749]], 19=[[902, 774, 544, 953, 713, 364]], 6=[[514, 650, 696, 576, 719, 722, 107]], 7=[[401, 280, 938, 940, 204, 973, 89, 484, 496, 241, 759, 760, 510]], 9=[[523, 524, 545, 828, 207, 352, 501, 379, 511]], 11=[[392, 941, 509]], 12=[[128, 4, 790, 797, 798, 44, 182, 183, 186, 79, 464, 210, 232, 127]], 14=[[129, 5, 265, 416, 37, 298, 299, 188, 200, 850, 979, 341, 473]]} | 243.87999999999997 | 129.73
O42 | {640=[8], 391=[3], 392=[11], 904=[16], 12=[20], 141=[6], 784=[16], 785=[16], 657=[2], 274=[11], 531=[15], 275=[11], 917=[3], 23=[5], 921=[17], 153=[16], 409=[5], 923=[17], 30=[15], 31=[15], 32=[11], 800=[2], 550=[16], 427=[5], 300=[15], 941=[11], 558=[16], 47=[11], 175=[5], 433=[6], 49=[8], 562=[20], 563=[2], 52=[15], 308=[6], 564=[2], 821=[20], 949=[2], 566=[5], 311=[2], 439=[17], 55=[5], 314=[16], 59=[3], 572=[15], 61=[5], 701=[5], 575=[6], 831=[15], 191=[17], 706=[8], 322=[20], 451=[8], 711=[17], 71=[5], 840=[15], 584=[20], 715=[20], 459=[6], 717=[16], 590=[11], 466=[6], 211=[5], 339=[5], 85=[2], 726=[15], 599=[6], 88=[20], 601=[20], 985=[17], 987=[16], 606=[5], 734=[2], 222=[5], 98=[8], 101=[11], 614=[5], 103=[8], 743=[17], 619=[11], 877=[6], 750=[2], 625=[11], 502=[3], 503=[3], 887=[2], 888=[17], 889=[20], 508=[11], 767=[6], 383=[6]} | {16=[[904, 784, 785, 153, 550, 558, 314, 717, 987]], 17=[[921, 923, 439, 191, 711, 985, 743, 888]], 2=[[657, 800, 563, 564, 949, 311, 85, 734, 750, 887]], 3=[[391, 917, 59, 502, 503]], 20=[[12, 562, 821, 322, 584, 715, 88, 601, 889]], 5=[[23, 409, 427, 175, 566, 55, 61, 701, 71, 211, 339, 606, 222, 614]], 6=[[141, 433, 308, 575, 459, 466, 599, 877, 767, 383]], 8=[[640, 49, 706, 451, 98, 103]], 11=[[392, 274, 275, 32, 941, 590, 101, 619, 625, 508], [47]], 15=[[531, 30, 31, 300, 52, 572, 831, 840, 726]]} | 217.04000000000002 | 129.35
O41 | {514=[6], 2=[1], 899=[19], 645=[13], 133=[1], 134=[1], 135=[1], 520=[6], 136=[1], 8=[13], 649=[19], 393=[11], 395=[1], 780=[7], 140=[6], 526=[13], 274=[11], 658=[5], 404=[17], 150=[13], 919=[5], 286=[17], 542=[2], 31=[15], 424=[5], 168=[6], 425=[5], 555=[5], 300=[15], 941=[11], 816=[2], 433=[6], 50=[11], 308=[6], 437=[1], 566=[5], 439=[17], 698=[15], 954=[15], 61=[5], 957=[15], 317=[7], 702=[6], 831=[15], 192=[19], 577=[6], 194=[1], 578=[6], 323=[2], 195=[1], 836=[17], 709=[13], 966=[2], 454=[1], 328=[19], 459=[6], 203=[7], 331=[13], 75=[15], 461=[5], 845=[19], 590=[11], 720=[1], 722=[6], 856=[1], 985=[17], 346=[7], 220=[2], 477=[15], 605=[1], 607=[5], 735=[2], 864=[13], 224=[1], 737=[13], 483=[7], 490=[17], 363=[5], 365=[19], 242=[7], 627=[11], 373=[17], 374=[17], 886=[2], 761=[13], 122=[1], 506=[5], 634=[17], 762=[13], 125=[5], 383=[6], 255=[13], 767=[6]} | {1=[[2, 133, 134, 135, 136, 395, 437, 194, 195, 454, 720, 856, 605, 224, 122]], 17=[[404, 286, 439, 836, 985, 490, 373, 374, 634]], 2=[[542, 816, 323, 966, 220, 735, 886]], 19=[[899, 649, 192, 328, 845, 365]], 5=[[658, 919, 424, 425, 555, 566, 61, 461, 607, 363, 506, 125]], 6=[[514, 520, 140, 168, 433, 308, 702, 577, 578, 459, 722, 383, 767]], 7=[[780, 317, 203, 346, 483, 242]], 11=[[393, 274, 941, 50, 590, 627]], 13=[[645, 8, 526, 150, 709, 331, 864, 737, 761, 762, 255]], 15=[[31, 300, 698, 954, 957, 831, 75, 477]]} | 234.60999999999999 | 129.35
O44 | {128=[12], 897=[16], 385=[16], 391=[3], 776=[3], 777=[13], 523=[9], 781=[7], 142=[20], 527=[13], 529=[13], 145=[5], 530=[13], 658=[5], 275=[11], 659=[7], 663=[13], 792=[3], 665=[7], 666=[12], 795=[16], 797=[12], 29=[5], 927=[20], 545=[9], 803=[7], 292=[7], 805=[7], 806=[7], 423=[5], 296=[7], 808=[9], 809=[9], 554=[5], 682=[13], 812=[20], 940=[7], 44=[12], 813=[20], 686=[9], 435=[8], 824=[8], 60=[3], 316=[5], 708=[11], 968=[12], 842=[12], 203=[7], 715=[20], 204=[7], 461=[5], 464=[12], 208=[9], 209=[12], 82=[12], 594=[8], 83=[12], 84=[20], 982=[8], 343=[8], 600=[8], 88=[20], 346=[7], 986=[7], 987=[16], 350=[7], 607=[5], 352=[9], 864=[13], 993=[5], 866=[11], 98=[8], 867=[5], 101=[11], 871=[12], 747=[16], 109=[8], 114=[7], 242=[7], 627=[11], 115=[7], 116=[16], 244=[9], 885=[9], 631=[20], 379=[9], 252=[11], 253=[11], 510=[7], 511=[9]} | {16=[[897, 385, 795, 987, 747, 116]], 3=[[391, 776, 792, 60]], 20=[[142, 927, 812, 813, 715, 84, 88, 631]], 5=[[145, 658, 29, 423, 554, 316, 461, 607, 993, 867]], 7=[[781, 659, 665, 803, 292, 805, 806, 296, 940, 203, 204, 346, 986, 350, 114, 242, 115, 510]], 8=[[435, 824, 594, 982, 343, 600, 98, 109]], 9=[[523, 545, 808, 809, 686, 208, 352, 244, 885, 379, 511]], 11=[[275, 708, 866, 101, 627, 252, 253]], 12=[[128, 666, 797, 44, 968, 842, 464, 209, 82, 83, 871]], 13=[[777, 527, 529, 530, 663, 682, 864]]} | 210.74 | 129.35
O43 | {259=[18], 899=[19], 4=[12], 773=[19], 137=[19], 395=[1], 526=[13], 782=[7], 143=[3], 911=[18], 272=[19], 530=[13], 914=[8], 402=[3], 534=[17], 22=[17], 922=[17], 923=[17], 156=[1], 797=[12], 798=[12], 926=[18], 286=[17], 159=[8], 289=[1], 161=[1], 419=[7], 549=[14], 37=[14], 805=[7], 40=[14], 41=[18], 939=[7], 302=[7], 944=[18], 560=[18], 306=[18], 435=[8], 691=[3], 437=[1], 439=[17], 60=[3], 62=[13], 318=[7], 447=[17], 191=[17], 959=[18], 960=[18], 961=[18], 66=[12], 68=[14], 967=[12], 712=[19], 713=[19], 204=[7], 206=[1], 975=[1], 337=[3], 724=[14], 853=[3], 86=[3], 983=[8], 218=[12], 348=[1], 351=[8], 991=[3], 608=[7], 97=[18], 225=[1], 610=[12], 995=[14], 999=[14], 744=[17], 361=[1], 235=[14], 364=[19], 365=[19], 366=[8], 752=[14], 496=[7], 624=[18], 242=[7], 243=[7], 756=[17], 245=[17], 375=[1], 503=[3], 761=[13], 122=[1], 638=[19], 127=[12]} | {1=[[395, 156, 289, 161, 437, 206, 975, 348, 225, 361, 375, 122]], 17=[[534, 22, 922, 923, 286, 439, 447, 191, 744, 756, 245]], 18=[[259, 911, 926, 41, 944, 560, 306, 959, 960, 961, 97, 624]], 19=[[899, 773, 137, 272, 712, 713, 364, 365, 638]], 3=[[143, 402, 691, 60, 337, 853, 86, 991, 503]], 7=[[782, 419, 805, 939, 302, 318, 204, 608, 496, 242, 243]], 8=[[914, 159, 435, 983, 351, 366]], 12=[[4, 797, 798, 66, 967, 218, 610, 127]], 13=[[526, 530, 62, 761]], 14=[[549, 37, 40, 68, 724, 995, 999, 235, 752]]} | 241.32999999999998 | 129.73
O46 | {2=[1], 645=[13], 776=[3], 265=[14], 10=[1], 906=[11], 779=[13], 781=[7], 655=[8], 401=[7], 274=[11], 276=[11], 149=[13], 662=[11], 536=[1], 281=[8], 666=[12], 155=[9], 157=[12], 797=[12], 415=[14], 416=[14], 672=[3], 928=[20], 545=[9], 929=[20], 290=[1], 162=[8], 418=[7], 677=[1], 294=[3], 806=[7], 40=[14], 682=[13], 170=[8], 45=[12], 942=[11], 304=[9], 305=[9], 49=[8], 562=[20], 178=[7], 58=[14], 60=[3], 445=[14], 62=[13], 322=[20], 963=[8], 198=[11], 330=[13], 972=[7], 973=[7], 471=[20], 343=[8], 728=[14], 601=[20], 473=[14], 474=[14], 858=[12], 219=[12], 991=[3], 863=[1], 864=[13], 224=[1], 737=[13], 994=[14], 866=[11], 102=[11], 999=[14], 232=[12], 360=[1], 874=[7], 235=[14], 620=[14], 368=[12], 242=[7], 627=[11], 244=[9], 501=[9], 890=[20], 764=[3], 252=[11], 893=[1], 765=[3], 254=[13], 510=[7], 127=[12], 639=[14]} | {1=[[2, 10, 536, 290, 677, 863, 224, 360, 893]], 3=[[776, 672, 294, 60, 991, 764, 765]], 20=[[928, 929, 562, 322, 471, 601, 890]], 7=[[781, 401, 418, 806, 178, 972, 973, 874, 242, 510]], 8=[[655, 281, 162, 170, 49, 963, 343]], 9=[[155, 545, 304, 305, 244, 501]], 11=[[906, 274, 276, 662, 198, 866, 102, 627, 252], [942]], 12=[[666, 157, 797, 45, 858, 219, 232, 368, 127]], 13=[[645, 779, 149, 682, 62, 330, 864, 737, 254]], 14=[[265, 415, 416, 40, 58, 445, 728, 473, 474, 994, 999, 235, 620, 639]]} | 217.83 | 129.35
O45 | {769=[4], 898=[16], 2=[1], 517=[4], 134=[1], 390=[3], 7=[11], 776=[3], 521=[20], 139=[15], 652=[10], 909=[16], 783=[16], 655=[8], 784=[16], 145=[5], 407=[5], 536=[1], 281=[8], 802=[4], 424=[5], 170=[8], 554=[5], 427=[5], 813=[20], 429=[16], 174=[5], 46=[11], 942=[11], 814=[20], 432=[10], 50=[11], 51=[5], 820=[16], 565=[11], 821=[20], 822=[20], 55=[5], 569=[1], 59=[3], 829=[5], 319=[3], 64=[10], 321=[20], 706=[8], 835=[20], 70=[15], 198=[11], 584=[20], 841=[15], 715=[20], 76=[16], 332=[5], 206=[1], 335=[1], 81=[16], 852=[3], 469=[10], 213=[16], 86=[3], 87=[3], 600=[8], 348=[1], 606=[5], 478=[15], 992=[5], 354=[10], 98=[8], 739=[15], 612=[20], 229=[10], 102=[11], 231=[10], 745=[16], 361=[1], 878=[1], 622=[4], 110=[5], 371=[16], 372=[16], 628=[11], 248=[10], 633=[10], 250=[1], 123=[1], 893=[1], 766=[4]} | {16=[[898, 909, 783, 784, 429, 820, 76, 81, 213, 745, 371, 372]], 1=[[2, 134, 536, 569, 206, 335, 348, 361, 878, 250, 123, 893]], 3=[[390, 776, 59, 319, 852, 86, 87]], 4=[[769, 517, 802, 622, 766]], 20=[[521, 813, 814, 821, 822, 321, 835, 584, 715, 612]], 5=[[145, 407, 424, 554, 427, 174, 51, 55, 829, 332, 606, 992, 110]], 8=[[655, 281, 170, 706, 600, 98]], 10=[[652, 432, 64, 469, 354, 229, 231, 248, 633]], 11=[[7, 46, 942, 50, 565, 198, 102, 628]], 15=[[139, 70, 841, 478, 739]]} | 181.41 | 129.35
O48 | {642=[1], 898=[16], 643=[16], 772=[19], 260=[18], 773=[19], 774=[19], 6=[17], 648=[18], 525=[18], 910=[16], 527=[13], 787=[18], 277=[5], 790=[12], 152=[16], 666=[12], 538=[1], 410=[18], 26=[18], 539=[10], 668=[16], 156=[1], 796=[12], 924=[18], 29=[5], 286=[17], 544=[19], 551=[18], 41=[18], 42=[18], 299=[14], 427=[5], 943=[18], 819=[16], 567=[18], 185=[12], 314=[16], 188=[14], 700=[5], 445=[14], 447=[17], 449=[17], 193=[19], 194=[1], 67=[13], 837=[17], 967=[12], 455=[1], 71=[5], 842=[12], 587=[18], 460=[16], 717=[16], 334=[17], 975=[1], 335=[1], 83=[12], 597=[19], 215=[10], 216=[10], 345=[18], 732=[10], 862=[1], 992=[5], 96=[18], 737=[13], 225=[1], 867=[5], 228=[10], 614=[5], 871=[12], 999=[14], 743=[17], 233=[12], 745=[16], 620=[14], 876=[12], 110=[5], 238=[5], 368=[12], 240=[5], 369=[12], 372=[16], 116=[16], 374=[17], 376=[1], 120=[14], 761=[13], 762=[13]} | {16=[[898, 643, 910, 152, 668, 819, 314, 460, 717, 745, 372, 116]], 1=[[642, 538, 156, 194, 455, 975, 335, 862, 225, 376]], 17=[[6, 286, 447, 449, 837, 334, 743, 374]], 18=[[260, 648, 525, 787, 410, 26, 924, 551, 41, 42, 943, 567, 587, 96], [345]], 19=[[772, 773, 774, 544, 193, 597]], 5=[[277, 29, 427, 700, 71, 992, 867, 614, 110, 238, 240]], 10=[[539, 215, 216, 732, 228]], 12=[[790, 666, 796, 185, 967, 842, 83, 871, 233, 876, 368, 369]], 13=[[527, 67, 737, 761, 762]], 14=[[299, 188, 445, 999, 620, 120]]} | 238.34 | 129.73
O47 | {896=[1], 384=[6], 128=[12], 641=[2], 769=[4], 259=[18], 644=[12], 516=[17], 4=[12], 261=[18], 901=[19], 6=[17], 903=[19], 137=[19], 140=[6], 269=[4], 271=[4], 272=[19], 17=[18], 914=[8], 532=[15], 660=[15], 148=[18], 791=[12], 151=[15], 26=[18], 540=[4], 797=[12], 414=[8], 31=[15], 673=[19], 289=[1], 33=[17], 290=[1], 674=[18], 162=[8], 546=[18], 552=[18], 943=[18], 688=[19], 48=[17], 433=[6], 309=[6], 53=[17], 437=[1], 950=[4], 182=[12], 951=[1], 184=[12], 57=[18], 442=[4], 573=[15], 190=[17], 575=[6], 447=[17], 576=[6], 448=[17], 577=[6], 705=[2], 449=[17], 834=[18], 962=[8], 711=[17], 967=[12], 840=[15], 458=[6], 459=[6], 844=[19], 845=[19], 80=[12], 720=[1], 594=[8], 984=[17], 475=[15], 477=[15], 734=[2], 224=[1], 100=[4], 869=[18], 997=[18], 360=[1], 744=[17], 875=[4], 491=[17], 748=[2], 109=[8], 495=[2], 880=[4], 632=[15], 634=[17], 892=[8], 893=[1], 382=[6], 767=[6], 383=[6]} | {1=[[896, 289, 290, 437, 951, 720, 224, 360, 893]], 17=[[516, 6, 33, 48, 53, 190, 447, 448, 449, 711, 984, 744, 491, 634]], 2=[[641, 705, 734, 748, 495]], 18=[[259, 261, 17, 148, 26, 674, 546, 552, 943, 57, 834, 869, 997]], 19=[[901, 903, 137, 272, 673, 688, 844, 845]], 4=[[769, 269, 271, 540, 950, 442, 100, 875, 880]], 6=[[384, 140, 433, 309, 575, 576, 577, 458, 459, 382, 767, 383]], 8=[[914, 414, 162, 962, 594, 109, 892]], 12=[[128, 644, 4, 791, 797, 182, 184, 967, 80]], 15=[[532, 660, 151, 31, 573, 840, 475, 477, 632]]} | 246.62999999999997 | 129.73
O49 | {384=[6], 641=[2], 515=[15], 904=[16], 523=[9], 142=[20], 657=[2], 915=[2], 787=[18], 148=[18], 532=[15], 152=[16], 538=[1], 795=[16], 156=[1], 412=[18], 157=[12], 799=[2], 671=[2], 927=[20], 35=[10], 931=[2], 421=[20], 293=[18], 933=[10], 168=[6], 937=[18], 41=[18], 42=[18], 810=[9], 684=[2], 429=[16], 45=[12], 814=[20], 559=[18], 431=[10], 304=[9], 309=[6], 949=[2], 951=[1], 568=[2], 56=[18], 569=[1], 697=[15], 570=[9], 186=[12], 955=[15], 64=[10], 322=[20], 195=[1], 323=[2], 964=[2], 453=[1], 965=[2], 70=[15], 967=[12], 456=[10], 842=[12], 715=[20], 78=[16], 208=[9], 976=[10], 848=[12], 722=[6], 340=[18], 726=[15], 471=[20], 987=[16], 220=[2], 476=[15], 478=[15], 734=[2], 228=[10], 612=[20], 361=[1], 745=[16], 746=[16], 748=[2], 878=[1], 494=[2], 623=[18], 495=[2], 112=[18], 498=[9], 118=[18], 889=[20], 378=[9], 123=[1], 893=[1], 894=[1], 127=[12]} | {16=[[904, 152, 795, 429, 78, 987, 745, 746]], 1=[[538, 156, 951, 569, 195, 453, 361, 878, 123, 893, 894]], 2=[[641, 657, 915, 799, 671, 931, 684, 949, 568, 323, 964, 965, 220, 734, 748, 494, 495]], 18=[[787, 148, 412, 293, 937, 41, 42, 559, 56, 340, 623, 112, 118]], 20=[[142, 927, 421, 814, 322, 715, 471, 612, 889]], 6=[[384, 168, 309, 722]], 9=[[523, 810, 304, 570, 208, 498, 378]], 10=[[35, 933, 431, 64, 456, 976, 228]], 12=[[157, 45, 186, 967, 842, 848, 127]], 15=[[515, 532, 697, 955, 70, 726, 476, 478]]} | 204.54999999999998 | 129.73
