orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O40 | {640=[7], 64=[15], 128=[16], 385=[15], 450=[16], 708=[7], 71=[14], 776=[2], 906=[19], 715=[19], 844=[9], 206=[15], 591=[19], 463=[7], 656=[19], 854=[15], 279=[16], 983=[9], 601=[19], 538=[8], 92=[19], 860=[18], 733=[7], 415=[7], 992=[8], 160=[19], 416=[16], 481=[2], 225=[11], 674=[14], 930=[16], 165=[8], 870=[9], 487=[2], 359=[14], 488=[18], 428=[11], 814=[14], 431=[8], 113=[9], 945=[11], 561=[18], 693=[2], 697=[7], 379=[8], 123=[15], 572=[7]} | {16=[[128, 450, 279, 416, 930]], 2=[[776, 481, 487, 693]], 18=[[860, 488, 561]], 19=[[906, 715, 591, 656, 601, 92, 160]], 7=[[640, 708, 463, 733, 415, 697, 572]], 8=[[538, 992, 165, 431, 379]], 9=[[844, 983, 870, 113]], 11=[[225, 428, 945]], 14=[[71, 674, 359, 814]], 15=[[64, 385, 206, 854, 123]]} | 149.85 | 129.25
O42 | {256=[1], 133=[18], 270=[7], 916=[1], 791=[17], 23=[9], 665=[17], 414=[1], 417=[20], 423=[9], 937=[17], 938=[17], 176=[3], 688=[3], 561=[18], 53=[5], 693=[2], 695=[1], 56=[5], 441=[20], 314=[5], 444=[7], 573=[18], 66=[17], 708=[7], 455=[7], 967=[7], 840=[17], 204=[3], 208=[17], 339=[17], 340=[3], 341=[7], 598=[3], 982=[18], 89=[1], 609=[9], 353=[9], 481=[2], 239=[3], 241=[1], 243=[9], 888=[7], 378=[2], 891=[16], 124=[5], 252=[18], 509=[18], 510=[18]} | {16=[[891]], 1=[[256, 916, 414, 695, 89, 241]], 17=[[791, 665, 937, 938, 66, 840, 208, 339]], 18=[[133, 561, 573, 982, 252, 509, 510]], 2=[[693, 481, 378]], 3=[[176, 688, 204, 340, 598, 239]], 20=[[417, 441]], 5=[[53, 56, 314, 124]], 7=[[270, 444, 708, 455, 967, 341, 888]], 9=[[23, 423, 609, 353, 243]]} | 148.08 | 128.81
O41 | {960=[13], 641=[17], 449=[4], 66=[17], 835=[13], 389=[10], 969=[7], 906=[19], 331=[10], 780=[10], 463=[7], 208=[17], 19=[10], 662=[4], 342=[7], 152=[10], 280=[18], 537=[10], 474=[7], 92=[19], 540=[19], 927=[1], 418=[20], 40=[4], 616=[4], 553=[2], 105=[4], 491=[4], 368=[1], 881=[1], 241=[1], 882=[1], 371=[17], 372=[17], 373=[20], 374=[20], 950=[19], 823=[18], 953=[17], 315=[17], 251=[18], 444=[7], 445=[7], 573=[18], 253=[1], 510=[18], 831=[17]} | {17=[[641, 66, 208, 371, 372, 953, 315, 831]], 1=[[927, 368, 881, 241, 882, 253]], 18=[[280, 823, 251, 573, 510]], 2=[[553]], 19=[[906, 92, 540, 950]], 4=[[449, 662, 40, 616, 105, 491]], 20=[[418, 373, 374]], 7=[[969, 463, 342, 474, 444, 445]], 10=[[389, 331, 780, 19, 152, 537]], 13=[[960, 835]]} | 146.59 | 129.87
O44 | {260=[8], 133=[18], 647=[8], 135=[16], 652=[16], 397=[3], 911=[14], 273=[8], 275=[16], 918=[13], 923=[12], 795=[18], 28=[14], 156=[14], 285=[12], 416=[16], 675=[20], 676=[18], 805=[16], 301=[16], 302=[16], 51=[1], 564=[18], 181=[12], 441=[20], 698=[3], 571=[16], 317=[14], 575=[3], 706=[3], 323=[20], 68=[13], 324=[13], 965=[3], 326=[7], 327=[18], 328=[14], 203=[3], 467=[18], 212=[14], 598=[3], 610=[8], 241=[1], 119=[3], 760=[3], 889=[16], 121=[7], 761=[3], 509=[18], 639=[7]} | {16=[[135, 652, 275, 416, 805, 301, 302, 571, 889]], 1=[[51, 241]], 18=[[133, 795, 676, 564, 327, 467, 509]], 3=[[397, 698, 575, 706, 965, 203, 598, 119, 760, 761]], 20=[[675, 441, 323]], 7=[[326, 121, 639]], 8=[[260, 647, 273, 610]], 12=[[923, 285, 181]], 13=[[918, 68, 324]], 14=[[911, 28, 156, 317, 328, 212]]} | 161.09999999999997 | 129.87
O43 | {896=[10], 897=[10], 4=[13], 516=[9], 905=[19], 142=[10], 655=[19], 271=[12], 660=[15], 533=[19], 24=[9], 667=[15], 33=[15], 802=[1], 292=[12], 677=[15], 680=[3], 424=[9], 557=[17], 46=[10], 180=[1], 181=[12], 53=[5], 437=[1], 566=[10], 698=[3], 841=[15], 844=[9], 77=[1], 208=[17], 209=[9], 82=[5], 724=[3], 84=[5], 985=[5], 89=[1], 990=[3], 483=[12], 871=[9], 361=[13], 235=[15], 114=[5], 498=[10], 884=[13], 118=[12], 247=[17], 760=[3], 506=[13], 124=[5], 125=[5]} | {1=[[802, 180, 437, 77, 89]], 17=[[557, 208, 247]], 19=[[905, 655, 533]], 3=[[680, 698, 724, 990, 760]], 5=[[53, 82, 84, 985, 114, 124, 125]], 9=[[516, 24, 424, 844, 209, 871]], 10=[[896, 897, 142, 46, 566, 498]], 12=[[271, 292, 181, 483, 118]], 13=[[4, 361, 884, 506]], 15=[[660, 667, 33, 677, 841, 235]]} | 149.14 | 129.87
O46 | {384=[15], 832=[9], 833=[15], 577=[9], 194=[15], 835=[13], 4=[13], 775=[13], 266=[12], 779=[18], 140=[11], 659=[5], 275=[16], 979=[18], 788=[12], 87=[20], 279=[16], 155=[5], 541=[9], 861=[18], 353=[9], 289=[5], 418=[20], 227=[6], 420=[20], 677=[15], 805=[16], 488=[18], 426=[15], 107=[16], 812=[16], 430=[9], 560=[16], 306=[11], 818=[15], 564=[18], 53=[5], 758=[6], 824=[11], 185=[9], 249=[13], 186=[18], 59=[16], 701=[12], 254=[12], 318=[20]} | {16=[[275, 279, 805, 107, 812, 560, 59]], 18=[[779, 979, 861, 488, 564, 186]], 20=[[87, 418, 420, 318]], 5=[[659, 155, 289, 53]], 6=[[227, 758]], 9=[[832, 577, 541, 353, 430], [185]], 11=[[140, 306, 824]], 12=[[266, 788, 701, 254]], 13=[[835, 4, 775, 249]], 15=[[384, 833, 194, 677, 426, 818]]} | 153.17999999999998 | 129.87
O45 | {257=[7], 449=[4], 66=[17], 581=[12], 965=[3], 389=[10], 392=[8], 329=[12], 137=[8], 330=[12], 523=[5], 267=[3], 653=[13], 590=[5], 913=[8], 82=[5], 658=[5], 598=[3], 662=[4], 278=[4], 727=[8], 154=[16], 538=[8], 155=[5], 923=[12], 545=[5], 993=[8], 547=[5], 868=[4], 292=[12], 294=[8], 360=[13], 873=[7], 106=[4], 491=[4], 747=[17], 44=[10], 812=[16], 497=[7], 947=[16], 948=[7], 949=[7], 630=[8], 760=[3], 56=[5], 892=[16], 636=[12], 701=[12]} | {16=[[154, 812, 947, 892]], 17=[[66, 747]], 3=[[965, 267, 598, 760]], 4=[[449, 662, 278, 868, 106, 491]], 5=[[523, 590, 82, 658, 155, 545, 547, 56]], 7=[[257, 873, 497, 948, 949]], 8=[[392, 137, 913, 727, 538, 993, 294, 630]], 10=[[389, 44]], 12=[[581, 329, 330, 923, 292, 636, 701]], 13=[[653, 360]]} | 144.19 | 129.87
O48 | {197=[2], 454=[2], 264=[9], 328=[14], 329=[12], 265=[12], 522=[7], 458=[5], 267=[3], 203=[3], 396=[3], 782=[2], 82=[5], 978=[14], 658=[5], 531=[3], 659=[5], 150=[12], 984=[9], 987=[5], 990=[3], 223=[5], 865=[2], 673=[14], 483=[12], 356=[11], 613=[3], 870=[9], 487=[2], 872=[9], 681=[3], 42=[14], 493=[14], 110=[11], 305=[3], 626=[12], 692=[12], 629=[12], 693=[2], 567=[2], 120=[7], 506=[13], 58=[16], 698=[3], 635=[12], 124=[5], 61=[14], 254=[12]} | {16=[[58]], 2=[[197, 454, 782, 865, 487, 693, 567]], 3=[[267, 203, 396, 531, 990, 613, 681, 305, 698]], 5=[[458, 82, 658, 659, 987, 223, 124]], 7=[[522, 120]], 9=[[264, 984, 870, 872]], 11=[[356, 110]], 12=[[329, 265, 150, 483, 626, 692, 629, 635, 254]], 13=[[506]], 14=[[328, 978, 673, 42, 493, 61]]} | 150.51999999999998 | 129.87
O47 | {704=[8], 256=[1], 65=[11], 897=[10], 899=[10], 260=[8], 391=[8], 840=[17], 137=[8], 718=[15], 206=[15], 847=[17], 209=[9], 274=[14], 594=[10], 403=[11], 212=[14], 726=[11], 791=[17], 156=[14], 221=[11], 542=[15], 994=[6], 99=[17], 228=[1], 294=[8], 871=[9], 297=[1], 937=[17], 874=[17], 812=[16], 173=[14], 750=[1], 431=[8], 111=[9], 752=[10], 818=[15], 754=[14], 51=[1], 311=[17], 185=[9], 57=[16], 890=[16], 571=[16], 699=[14], 830=[17], 831=[17]} | {16=[[812, 57, 890, 571]], 1=[[256, 228, 297, 750, 51]], 17=[[840, 847, 791, 99, 937, 874, 311, 830, 831]], 6=[[994]], 8=[[704, 260, 391, 137, 294, 431]], 9=[[209, 871, 111, 185]], 10=[[897, 899, 594, 752]], 11=[[65, 403, 726, 221]], 14=[[274, 212, 156, 173, 754, 699]], 15=[[718, 206, 542, 818]]} | 144.84 | 128.98
O49 | {131=[8], 517=[10], 390=[10], 966=[7], 582=[17], 71=[14], 840=[17], 522=[7], 714=[1], 395=[6], 11=[19], 524=[3], 78=[1], 847=[17], 783=[4], 848=[8], 81=[1], 19=[10], 532=[19], 277=[6], 85=[8], 533=[19], 535=[8], 89=[1], 346=[10], 666=[17], 858=[19], 925=[3], 992=[8], 673=[14], 163=[10], 997=[8], 869=[4], 678=[19], 999=[14], 616=[4], 490=[4], 299=[19], 940=[7], 943=[4], 47=[4], 880=[7], 305=[3], 182=[10], 376=[14], 760=[3], 507=[1], 445=[7]} | {17=[[582, 840, 847, 666]], 1=[[714, 78, 81, 89, 507]], 19=[[11, 532, 533, 858, 678, 299]], 3=[[524, 925, 305, 760]], 4=[[783, 869, 616, 490, 943, 47]], 6=[[395, 277]], 7=[[966, 522, 940, 880, 445]], 8=[[131, 848, 85, 535, 992, 997]], 10=[[517, 390, 19, 346, 163, 182]], 14=[[71, 673, 999, 376]]} | 147.01000000000002 | 129.25
