orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O51 | {961=[3], 709=[9], 966=[4], 710=[9], 327=[11], 583=[20], 968=[14], 457=[8], 74=[4], 75=[15], 205=[3], 14=[13], 81=[4], 275=[4], 84=[8], 21=[14], 405=[8], 471=[15], 794=[20], 27=[15], 731=[20], 669=[9], 417=[3], 609=[4], 291=[15], 292=[15], 485=[3], 870=[14], 551=[14], 810=[3], 300=[11], 621=[20], 176=[12], 752=[11], 817=[13], 629=[14], 309=[9], 952=[11], 634=[13], 890=[20], 574=[11], 895=[9], 447=[9], 383=[4]} | {3=[[961, 205, 417, 485, 810]], 4=[[966, 74, 81, 275, 609, 383]], 20=[[583, 794, 731, 621, 890]], 8=[[457, 84, 405]], 9=[[709, 710, 669, 309, 895, 447]], 11=[[327, 300, 752, 952, 574]], 12=[[176]], 13=[[14, 817, 634]], 14=[[968, 21, 870, 551, 629]], 15=[[75, 471, 27, 291, 292]]} | 134.35999999999999 | 129.53
O50 | {644=[2], 4=[3], 646=[8], 263=[10], 523=[5], 781=[20], 28=[9], 413=[5], 285=[10], 286=[6], 802=[18], 419=[6], 166=[5], 41=[5], 810=[3], 182=[10], 951=[18], 570=[3], 955=[3], 573=[18], 447=[9], 319=[2], 193=[10], 450=[3], 328=[11], 457=[8], 585=[10], 715=[20], 204=[20], 76=[20], 333=[2], 206=[9], 463=[8], 852=[2], 469=[2], 725=[18], 475=[2], 987=[10], 95=[2], 224=[5], 992=[9], 993=[9], 612=[5], 744=[5], 108=[10], 755=[8], 502=[10], 759=[11], 631=[20], 120=[10]} | {2=[[644, 319, 333, 852, 469, 475, 95]], 18=[[802, 951, 573, 725]], 3=[[4, 810, 570, 955, 450]], 20=[[781, 715, 204, 76, 631]], 5=[[523, 413, 166, 41, 224, 612, 744]], 6=[[286, 419]], 8=[[646, 457, 463, 755]], 9=[[28, 447, 206, 992, 993]], 10=[[263, 285, 182, 193, 585, 987, 108, 502, 120]], 11=[[328, 759]]} | 145.77000000000004 | 128.34
O53 | {578=[16], 770=[1], 259=[17], 262=[1], 774=[16], 840=[16], 330=[9], 203=[2], 206=[9], 654=[19], 975=[11], 335=[12], 721=[2], 339=[16], 340=[16], 276=[2], 84=[8], 89=[11], 857=[19], 218=[17], 730=[1], 989=[17], 349=[19], 798=[9], 479=[11], 545=[16], 740=[9], 677=[1], 614=[17], 679=[12], 1000=[8], 810=[3], 362=[3], 747=[17], 943=[8], 239=[17], 176=[12], 304=[9], 178=[2], 307=[19], 564=[19], 696=[19], 377=[11], 571=[9], 508=[19], 125=[8], 959=[17], 639=[19]} | {16=[[578, 774, 840, 339, 340, 545]], 1=[[770, 262, 730, 677]], 17=[[259, 218, 989, 614, 747, 239, 959]], 2=[[203, 721, 276, 178]], 19=[[654, 857, 349, 307, 564, 696, 508, 639]], 3=[[810, 362]], 8=[[84, 1000, 943, 125]], 9=[[330, 206, 798, 740, 304, 571]], 11=[[975, 89, 479, 377]], 12=[[335, 679, 176]]} | 156.25 | 129.87
O52 | {449=[5], 259=[17], 454=[8], 968=[14], 841=[8], 716=[17], 910=[8], 270=[13], 15=[3], 656=[14], 466=[19], 82=[8], 786=[13], 787=[13], 403=[12], 211=[13], 659=[18], 980=[5], 213=[5], 86=[14], 23=[9], 535=[18], 857=[19], 858=[8], 668=[3], 93=[12], 29=[9], 801=[9], 553=[3], 233=[5], 172=[19], 941=[8], 238=[19], 240=[17], 241=[17], 52=[3], 630=[14], 953=[3], 251=[5], 123=[8], 892=[5], 445=[18], 382=[18], 894=[9], 191=[13], 767=[17]} | {17=[[259, 716, 240, 241, 767]], 18=[[659, 535, 445, 382]], 3=[[15, 668, 553, 52, 953]], 19=[[466, 857, 172, 238]], 5=[[449, 980, 213, 233, 251, 892]], 8=[[454, 841, 910, 82, 858, 941, 123]], 9=[[23, 29, 801, 894]], 12=[[403, 93]], 13=[[270, 786, 787, 211, 191]], 14=[[968, 656, 86, 630]]} | 139.3 | 128.34
O55 | {448=[7], 320=[11], 129=[1], 578=[16], 835=[18], 323=[6], 4=[3], 135=[7], 201=[16], 907=[3], 461=[7], 78=[6], 849=[11], 145=[13], 786=[13], 403=[12], 659=[18], 660=[16], 661=[1], 536=[3], 729=[1], 924=[7], 605=[11], 159=[11], 352=[7], 544=[16], 674=[18], 355=[12], 803=[18], 358=[1], 678=[1], 615=[1], 680=[12], 234=[18], 298=[7], 875=[10], 689=[6], 115=[13], 117=[13], 501=[13], 633=[10], 185=[7], 954=[10], 635=[13], 59=[18], 700=[16], 893=[16]} | {16=[[578, 201, 660, 544, 700, 893]], 1=[[129, 661, 729, 358, 678, 615]], 18=[[835, 659, 674, 803, 234, 59]], 3=[[4, 907, 536]], 6=[[323, 78, 689]], 7=[[448, 135, 461, 924, 352, 298, 185]], 10=[[875, 633, 954]], 11=[[320, 849, 605, 159]], 12=[[403, 355, 680]], 13=[[145, 786, 115, 117, 501, 635]]} | 149.76 | 129.87
O54 | {256=[13], 705=[2], 385=[20], 130=[19], 706=[2], 67=[14], 454=[8], 71=[20], 839=[20], 139=[19], 76=[20], 780=[20], 463=[8], 530=[7], 915=[16], 660=[16], 469=[2], 662=[20], 665=[7], 154=[20], 476=[8], 94=[12], 158=[19], 350=[16], 868=[19], 741=[7], 550=[14], 871=[14], 423=[13], 617=[19], 170=[19], 43=[20], 174=[8], 302=[8], 816=[16], 434=[14], 115=[13], 564=[19], 884=[6], 310=[6], 504=[7], 312=[12], 568=[20], 250=[7], 634=[13], 826=[14], 764=[8], 316=[13]} | {16=[[915, 660, 350, 816]], 2=[[705, 706, 469]], 19=[[130, 139, 158, 868, 617, 170, 564]], 20=[[385, 71, 839, 76, 780, 662, 154, 43, 568]], 6=[[884, 310]], 7=[[530, 665, 741, 504, 250]], 8=[[454, 463, 476, 174, 302, 764]], 12=[[94, 312]], 13=[[256, 423, 115, 634, 316]], 14=[[67, 550, 871, 434, 826]]} | 140.56 | 128.34
O57 | {451=[12], 837=[11], 135=[7], 72=[13], 328=[11], 73=[17], 267=[6], 845=[11], 718=[17], 849=[11], 914=[16], 18=[12], 210=[7], 979=[5], 980=[5], 916=[6], 213=[5], 216=[15], 924=[7], 604=[11], 605=[11], 479=[11], 224=[5], 544=[16], 481=[5], 741=[7], 998=[16], 40=[5], 105=[15], 683=[17], 556=[6], 236=[16], 237=[6], 494=[15], 750=[11], 814=[12], 752=[11], 624=[6], 690=[6], 310=[6], 504=[7], 440=[16], 761=[1]} | {16=[[914, 544, 998, 236, 440]], 17=[[73, 718, 683]], 1=[[761]], 5=[[979, 980, 213, 224, 481, 40]], 6=[[267, 916, 556, 237, 624, 690, 310]], 7=[[135, 210, 924, 741, 504]], 11=[[837, 328, 845, 849, 604, 605, 479, 750, 752]], 12=[[451, 18, 814]], 13=[[72]], 15=[[216, 105, 494]]} | 141.64 | 129.87
O56 | {257=[13], 962=[14], 834=[14], 898=[8], 770=[1], 69=[2], 391=[12], 393=[1], 908=[18], 333=[2], 205=[3], 911=[8], 719=[13], 785=[1], 403=[12], 659=[18], 725=[18], 981=[2], 726=[13], 982=[14], 151=[3], 793=[20], 666=[8], 541=[5], 31=[2], 481=[5], 162=[20], 674=[18], 355=[12], 676=[14], 166=[5], 232=[5], 744=[5], 809=[20], 362=[3], 46=[20], 175=[8], 815=[5], 369=[3], 371=[8], 886=[20], 695=[1], 442=[2], 59=[18], 443=[12], 125=[8], 317=[18], 255=[20]} | {1=[[770, 393, 785, 695]], 2=[[69, 333, 981, 31, 442]], 18=[[908, 659, 725, 674, 59, 317]], 3=[[205, 151, 362, 369]], 20=[[793, 162, 809, 46, 886, 255]], 5=[[541, 481, 166, 232, 744, 815]], 8=[[898, 911, 666, 175, 371, 125]], 12=[[391, 403, 355, 443]], 13=[[257, 719, 726]], 14=[[962, 834, 982, 676]]} | 139.60999999999999 | 129.87
O59 | {512=[15], 387=[9], 452=[12], 645=[8], 6=[20], 7=[20], 652=[15], 973=[20], 142=[7], 657=[20], 786=[13], 659=[18], 723=[12], 916=[6], 22=[9], 790=[12], 855=[12], 23=[9], 920=[18], 600=[12], 793=[20], 858=[8], 538=[20], 283=[12], 27=[15], 221=[7], 33=[7], 802=[18], 426=[12], 812=[15], 237=[6], 942=[8], 688=[8], 371=[8], 820=[7], 950=[13], 185=[7], 890=[20], 827=[13], 507=[13], 956=[16], 828=[13], 381=[18], 190=[13], 894=[9]} | {16=[[956]], 18=[[659, 920, 802, 381]], 20=[[6, 7, 973, 657, 793, 890], [538]], 6=[[916, 237]], 7=[[142, 221, 33, 820, 185]], 8=[[645, 858, 942, 688, 371]], 9=[[387, 22, 23, 894]], 12=[[452, 723, 790, 855, 600, 283, 426]], 13=[[786, 950, 827, 507, 828, 190]], 15=[[512, 652, 27, 812]]} | 148.8 | 129.53
O58 | {773=[5], 775=[16], 11=[16], 528=[15], 790=[12], 26=[15], 27=[15], 673=[13], 545=[16], 289=[16], 37=[20], 678=[1], 680=[12], 44=[10], 817=[13], 435=[6], 693=[1], 566=[20], 184=[7], 186=[5], 827=[13], 701=[16], 191=[13], 963=[6], 581=[6], 974=[20], 727=[13], 983=[12], 987=[10], 731=[20], 350=[16], 223=[5], 735=[6], 607=[15], 352=[7], 481=[5], 737=[13], 612=[5], 358=[1], 743=[7], 615=[1], 618=[10], 107=[10], 496=[10], 497=[12], 886=[20], 502=[10], 631=[20], 637=[15]} | {16=[[775, 11, 545, 289, 701, 350]], 1=[[678, 693, 358, 615]], 20=[[37, 566, 974, 731, 886, 631]], 5=[[773, 186, 223, 481, 612]], 6=[[435, 963, 581, 735]], 7=[[184, 352, 743]], 10=[[44, 987, 618, 107, 496, 502]], 12=[[790, 680, 983, 497]], 13=[[673, 817, 827, 191, 727, 737]], 15=[[528, 26, 607, 637], [27]]} | 153.09 | 129.87
O60 | {1=[10], 899=[18], 4=[3], 517=[3], 776=[14], 907=[3], 145=[13], 530=[7], 146=[13], 787=[13], 275=[4], 667=[10], 31=[2], 32=[2], 161=[14], 422=[10], 426=[12], 939=[14], 176=[12], 562=[4], 818=[3], 182=[10], 951=[18], 56=[1], 58=[18], 60=[10], 190=[13], 575=[7], 63=[13], 448=[7], 450=[3], 326=[14], 199=[3], 585=[10], 969=[14], 461=[7], 337=[18], 723=[12], 725=[18], 343=[13], 87=[14], 985=[13], 93=[12], 222=[7], 486=[1], 872=[4], 875=[10], 117=[13], 633=[10]} | {1=[[56, 486]], 18=[[899, 951, 58, 337, 725]], 2=[[31, 32]], 3=[[4, 517, 907, 818, 450, 199]], 4=[[275, 562, 872]], 7=[[530, 575, 448, 461, 222]], 10=[[1, 667, 422, 182, 60, 585, 875, 633]], 12=[[426, 176, 723, 93]], 13=[[145, 146, 787, 190, 63, 343, 985, 117]], 14=[[776, 161, 939, 326, 969, 87]]} | 143.57 | 129.87
O62 | {132=[19], 774=[16], 8=[4], 141=[19], 786=[13], 274=[15], 146=[13], 277=[19], 157=[16], 543=[13], 544=[16], 805=[4], 293=[13], 294=[13], 551=[14], 807=[14], 167=[5], 41=[5], 689=[6], 435=[6], 948=[15], 822=[6], 311=[6], 313=[4], 574=[11], 704=[4], 320=[11], 65=[13], 66=[19], 966=[4], 70=[14], 584=[10], 968=[14], 980=[5], 597=[10], 603=[19], 219=[11], 606=[15], 350=[16], 735=[6], 608=[14], 737=[13], 875=[10], 365=[10], 493=[6], 878=[11], 626=[13], 884=[6], 502=[10], 635=[13]} | {16=[[774, 157, 544, 350]], 19=[[132, 141, 277, 66, 603]], 4=[[8, 805, 313, 704, 966]], 5=[[167, 41, 980]], 6=[[689, 435, 822, 311, 735, 493, 884]], 10=[[584, 597, 875, 365, 502]], 11=[[574, 320, 219, 878]], 13=[[786, 146, 543, 293, 294, 65, 737, 626, 635]], 14=[[551, 807, 70, 968, 608]], 15=[[274, 948, 606]]} | 140.58999999999997 | 129.53
O61 | {896=[8], 385=[20], 3=[10], 263=[10], 264=[10], 265=[8], 394=[19], 781=[20], 272=[19], 145=[13], 17=[14], 147=[13], 407=[19], 537=[8], 284=[10], 668=[3], 928=[14], 297=[7], 298=[7], 939=[14], 942=[8], 305=[8], 433=[2], 307=[19], 568=[20], 187=[5], 316=[13], 830=[14], 832=[14], 843=[5], 847=[7], 853=[2], 213=[5], 602=[10], 346=[7], 475=[2], 731=[20], 351=[7], 352=[7], 481=[5], 737=[13], 102=[19], 365=[10], 109=[2], 113=[3], 114=[3], 756=[5], 504=[7], 762=[10]} | {2=[[433, 853, 475, 109]], 19=[[394, 272, 407, 307, 102]], 3=[[668, 113, 114]], 20=[[385, 781, 568, 731]], 5=[[187, 843, 213, 481, 756]], 7=[[297, 298, 847, 346, 351, 352, 504]], 8=[[896, 265, 537, 305], [942]], 10=[[3, 263, 264, 284, 602, 365, 762]], 13=[[145, 147, 316, 737]], 14=[[17, 928, 939, 830, 832]]} | 149.10999999999999 | 127.9
O64 | {448=[7], 450=[3], 579=[16], 902=[15], 134=[9], 135=[7], 199=[3], 778=[14], 462=[15], 910=[8], 334=[12], 528=[15], 17=[14], 722=[12], 659=[18], 83=[8], 660=[16], 980=[5], 982=[14], 986=[12], 346=[7], 26=[15], 666=[8], 923=[7], 925=[7], 606=[15], 799=[9], 800=[9], 480=[7], 674=[18], 802=[18], 34=[12], 547=[5], 355=[12], 996=[16], 997=[16], 169=[7], 175=[8], 815=[5], 688=[8], 113=[3], 305=[8], 756=[5], 440=[16], 57=[12], 505=[9], 763=[8], 61=[7]} | {16=[[579, 660, 996, 997, 440]], 18=[[659, 674, 802]], 3=[[450, 199, 113]], 5=[[980, 547, 815, 756]], 7=[[448, 135, 346, 923, 925, 480, 169, 61]], 8=[[910, 83, 666, 175, 688, 305, 763]], 9=[[134, 799, 800, 505]], 12=[[334, 722, 986, 34, 355, 57]], 14=[[778, 17, 982]], 15=[[902, 462, 528, 26, 606]]} | 150.65 | 129.53
O63 | {768=[1], 129=[1], 134=[9], 262=[1], 136=[4], 907=[3], 655=[3], 400=[8], 17=[14], 23=[9], 668=[3], 925=[7], 798=[9], 926=[3], 799=[9], 33=[7], 421=[4], 935=[9], 553=[3], 555=[4], 185=[7], 831=[14], 964=[5], 453=[10], 197=[4], 70=[14], 967=[1], 841=[8], 210=[7], 213=[5], 597=[10], 855=[12], 88=[14], 858=[8], 221=[7], 481=[5], 227=[12], 739=[9], 612=[5], 485=[3], 741=[7], 742=[7], 619=[10], 370=[8], 630=[14], 120=[10], 250=[7], 122=[8], 252=[12]} | {1=[[768, 129, 262, 967]], 3=[[907, 655, 668, 926, 553, 485]], 4=[[136, 421, 555, 197]], 5=[[964, 213, 481, 612]], 7=[[925, 33, 185, 210, 221, 741, 742, 250]], 8=[[400, 841, 858, 370, 122]], 9=[[134, 23, 798, 799, 935, 739]], 10=[[453, 597, 619, 120]], 12=[[855, 227, 252]], 14=[[17, 831, 70, 88, 630]]} | 147.64000000000001 | 129.87
O66 | {640=[18], 514=[17], 770=[1], 2=[4], 4=[3], 649=[11], 11=[16], 659=[18], 915=[16], 660=[16], 788=[13], 409=[18], 25=[11], 156=[4], 796=[11], 927=[3], 418=[16], 293=[13], 681=[4], 42=[7], 811=[3], 817=[13], 49=[7], 563=[4], 827=[13], 955=[3], 188=[15], 701=[16], 703=[4], 960=[15], 840=[16], 458=[4], 461=[7], 728=[13], 221=[7], 222=[7], 607=[15], 737=[13], 225=[4], 228=[4], 998=[16], 486=[1], 743=[7], 746=[17], 368=[1], 759=[11], 504=[7], 250=[7], 379=[15], 766=[17]} | {16=[[11, 915, 660, 418, 701, 840, 998]], 17=[[514, 746, 766]], 1=[[770, 486, 368]], 18=[[640, 659, 409]], 3=[[4, 927, 811, 955]], 4=[[2, 156, 681, 563, 703, 458, 225, 228]], 7=[[42, 49, 461, 221, 222, 743, 504, 250]], 11=[[649, 25, 796, 759]], 13=[[788, 293, 817, 827, 728, 737]], 15=[[188, 960, 607, 379]]} | 149.06 | 129.87
O65 | {128=[1], 775=[16], 839=[20], 393=[1], 10=[16], 522=[5], 203=[2], 653=[19], 333=[2], 910=[8], 657=[20], 406=[8], 664=[2], 410=[2], 794=[20], 667=[10], 412=[19], 92=[1], 861=[2], 157=[16], 351=[7], 96=[2], 290=[16], 547=[5], 99=[2], 611=[8], 995=[1], 742=[7], 234=[18], 298=[7], 42=[7], 171=[19], 299=[20], 44=[10], 46=[20], 47=[20], 432=[5], 496=[10], 305=[8], 371=[8], 564=[19], 373=[2], 246=[10], 120=[10], 760=[1], 186=[5], 60=[10], 956=[16]} | {16=[[775, 10, 157, 290, 956]], 1=[[128, 393, 92, 995, 760]], 2=[[203, 333, 664, 410, 861, 96, 99, 373]], 18=[[234]], 19=[[653, 412, 171, 564]], 20=[[839, 657, 794, 299, 46, 47]], 5=[[522, 547, 432, 186]], 7=[[351, 742, 298, 42]], 8=[[910, 406, 611, 305, 371]], 10=[[667, 44, 496, 246, 120, 60]]} | 147.35 | 129.87
