orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O51 | {128=[18], 129=[8], 135=[11], 906=[2], 15=[8], 400=[5], 659=[6], 788=[4], 405=[18], 407=[12], 152=[3], 536=[10], 155=[12], 29=[5], 162=[12], 36=[20], 935=[2], 683=[3], 299=[7], 939=[19], 434=[13], 435=[3], 819=[13], 564=[11], 311=[6], 312=[6], 570=[16], 955=[12], 957=[9], 575=[12], 196=[15], 965=[1], 458=[14], 464=[12], 467=[4], 729=[15], 91=[7], 605=[10], 740=[13], 613=[12], 358=[19], 491=[17], 492=[17], 883=[19], 755=[10], 500=[18], 379=[1], 636=[16], 253=[16]} | {1=[[965, 379]], 2=[[906, 935]], 3=[[152, 683, 435]], 4=[[788, 467]], 5=[[400, 29]], 6=[[659, 311, 312]], 7=[[299, 91]], 8=[[129, 15]], 9=[[957]], 10=[[536, 605, 755]], 11=[[135, 564]], 12=[[407, 155, 162, 955, 575, 464, 613]], 13=[[434, 819, 740]], 14=[[458]], 15=[[196, 729]], 16=[[570, 636, 253]], 17=[[491, 492]], 18=[[128, 405, 500]], 19=[[939, 358, 883]], 20=[[36]]} | 207.94999999999996 | 129.44
O50 | {256=[5], 133=[2], 902=[14], 134=[11], 263=[18], 140=[7], 911=[14], 912=[14], 404=[18], 406=[18], 154=[12], 418=[19], 36=[20], 549=[8], 38=[10], 807=[19], 39=[14], 298=[7], 45=[3], 557=[6], 177=[17], 305=[18], 50=[1], 951=[2], 829=[20], 573=[16], 65=[10], 961=[6], 964=[1], 325=[15], 198=[1], 455=[20], 968=[11], 73=[11], 714=[15], 332=[6], 77=[17], 466=[10], 468=[4], 853=[18], 982=[15], 217=[3], 348=[9], 606=[7], 863=[11], 105=[17], 371=[2], 501=[12], 630=[13], 767=[19]} | {1=[[50, 964, 198]], 2=[[133, 951, 371]], 3=[[45, 217]], 4=[[468]], 5=[[256]], 6=[[557, 961, 332]], 7=[[140, 298, 606]], 8=[[549]], 9=[[348]], 10=[[38, 65, 466]], 11=[[134, 968, 73, 863]], 12=[[154, 501]], 13=[[630]], 14=[[902, 911, 912, 39]], 15=[[325, 714, 982]], 16=[[573]], 17=[[177, 77, 105]], 18=[[263, 404, 406, 305, 853]], 19=[[418, 807, 767]], 20=[[36, 829, 455]]} | 205.59 | 129.44
O53 | {128=[18], 260=[17], 647=[11], 650=[15], 395=[19], 267=[10], 399=[5], 913=[14], 533=[8], 790=[16], 153=[3], 794=[12], 796=[20], 799=[15], 161=[10], 417=[19], 289=[12], 418=[19], 295=[5], 680=[8], 682=[3], 300=[7], 308=[14], 951=[2], 825=[9], 187=[12], 576=[6], 323=[13], 837=[18], 454=[20], 582=[19], 71=[1], 328=[2], 73=[11], 462=[6], 718=[5], 79=[7], 81=[16], 597=[4], 471=[2], 91=[7], 732=[2], 992=[14], 228=[8], 487=[3], 877=[13], 750=[19], 623=[6], 370=[2]} | {1=[[71]], 2=[[951, 328, 471, 732, 370]], 3=[[153, 682, 487]], 4=[[597]], 5=[[399, 295, 718]], 6=[[576, 462, 623]], 7=[[300, 79, 91]], 8=[[533, 680, 228]], 9=[[825]], 10=[[267, 161]], 11=[[647, 73]], 12=[[794, 289, 187]], 13=[[323, 877]], 14=[[913, 308, 992]], 15=[[650, 799]], 16=[[790, 81]], 17=[[260]], 18=[[128, 837]], 19=[[395, 417, 418, 582, 750]], 20=[[796, 454]]} | 205.86999999999995 | 129.44
O52 | {4=[18], 389=[12], 647=[11], 905=[2], 16=[14], 913=[14], 21=[17], 150=[18], 280=[15], 664=[4], 153=[3], 667=[15], 287=[12], 547=[3], 806=[17], 427=[9], 685=[17], 49=[1], 433=[13], 821=[9], 823=[6], 695=[19], 446=[8], 62=[10], 706=[19], 709=[15], 326=[15], 968=[11], 208=[16], 599=[18], 471=[2], 345=[20], 90=[7], 731=[9], 988=[16], 863=[11], 737=[2], 739=[4], 742=[15], 103=[14], 488=[10], 873=[10], 362=[3], 492=[17], 495=[5], 112=[7], 243=[8], 759=[1], 889=[10], 766=[17]} | {1=[[49, 759]], 2=[[905, 471, 737]], 3=[[153, 547, 362]], 4=[[664, 739]], 5=[[495]], 6=[[823]], 7=[[90, 112]], 8=[[446, 243]], 9=[[427, 821, 731]], 10=[[62, 488, 873, 889]], 11=[[647, 968, 863]], 12=[[389, 287]], 13=[[433]], 14=[[16, 913, 103]], 15=[[280, 667, 709, 326, 742]], 16=[[208, 988]], 17=[[21, 806, 685, 492, 766]], 18=[[4, 150, 599]], 19=[[695, 706]], 20=[[345]]} | 203.39 | 129.44
O55 | {513=[16], 900=[17], 133=[2], 775=[2], 649=[15], 780=[1], 653=[9], 910=[14], 142=[12], 401=[5], 785=[4], 276=[3], 789=[4], 406=[18], 279=[15], 924=[1], 542=[6], 414=[4], 417=[19], 678=[8], 298=[7], 683=[3], 815=[18], 432=[6], 688=[2], 560=[2], 181=[14], 701=[16], 323=[13], 453=[11], 326=[15], 454=[20], 201=[7], 714=[15], 334=[20], 846=[15], 591=[17], 592=[14], 208=[16], 338=[10], 212=[10], 982=[15], 481=[10], 615=[12], 878=[9], 240=[7], 241=[8], 371=[2], 501=[12], 894=[6]} | {1=[[780, 924]], 2=[[133, 775, 688, 560, 371]], 3=[[276, 683]], 4=[[785, 789, 414]], 5=[[401]], 6=[[542, 432, 894]], 7=[[298, 201, 240]], 8=[[678, 241]], 9=[[653, 878]], 10=[[338, 212, 481]], 11=[[453]], 12=[[142, 615, 501]], 13=[[323]], 14=[[910, 181, 592]], 15=[[649, 279, 326, 714, 846, 982]], 16=[[513, 701, 208]], 17=[[900, 591]], 18=[[406, 815]], 19=[[417]], 20=[[454, 334]]} | 206.98999999999998 | 129.44
O54 | {320=[13], 897=[10], 66=[12], 4=[18], 903=[14], 775=[2], 711=[13], 776=[2], 649=[15], 207=[1], 336=[20], 849=[16], 209=[6], 785=[4], 82=[16], 982=[15], 406=[18], 855=[2], 920=[7], 25=[13], 857=[2], 155=[12], 609=[15], 802=[15], 35=[20], 676=[10], 868=[13], 165=[3], 998=[18], 166=[3], 360=[19], 169=[5], 683=[3], 365=[4], 943=[9], 559=[2], 880=[9], 113=[7], 817=[14], 243=[8], 565=[11], 953=[2], 700=[16], 765=[17], 317=[19], 510=[13], 895=[6], 63=[10]} | {1=[[207]], 2=[[775, 776, 855, 857, 559, 953]], 3=[[165, 166, 683]], 4=[[785, 365]], 5=[[169]], 6=[[209, 895]], 7=[[920, 113]], 8=[[243]], 9=[[943, 880]], 10=[[897, 676, 63]], 11=[[565]], 12=[[66, 155]], 13=[[320, 711, 25, 868, 510]], 14=[[903, 817]], 15=[[649, 982, 609, 802]], 16=[[849, 82, 700]], 17=[[765]], 18=[[4, 406, 998]], 19=[[360, 317]], 20=[[336, 35]]} | 205.37999999999997 | 129.44
O57 | {65=[10], 961=[6], 257=[3], 258=[3], 68=[12], 710=[11], 198=[1], 519=[15], 775=[2], 520=[15], 10=[19], 843=[1], 909=[19], 718=[5], 272=[20], 786=[4], 149=[18], 535=[8], 986=[5], 731=[9], 539=[10], 861=[11], 162=[12], 739=[4], 297=[5], 299=[7], 748=[10], 941=[1], 942=[1], 494=[5], 239=[7], 880=[9], 49=[1], 435=[3], 628=[13], 885=[1], 309=[5], 310=[5], 246=[10], 248=[14], 185=[9], 250=[16], 954=[18], 956=[12], 61=[14], 254=[17], 446=[8], 702=[16]} | {1=[[198, 843, 941, 942, 49, 885]], 2=[[775]], 3=[[257, 258, 435]], 4=[[786, 739]], 5=[[718, 986, 297, 494, 309, 310]], 6=[[961]], 7=[[299, 239]], 8=[[535, 446]], 9=[[731, 880, 185]], 10=[[65, 539, 748, 246]], 11=[[710, 861]], 12=[[68, 162, 956]], 13=[[628]], 14=[[248, 61]], 15=[[519, 520]], 16=[[250, 702]], 17=[[254]], 18=[[149, 954]], 19=[[10, 909]], 20=[[272]]} | 204.55999999999995 | 129.44
O56 | {258=[3], 389=[12], 391=[12], 780=[1], 145=[20], 660=[6], 20=[10], 28=[2], 413=[4], 669=[8], 289=[12], 290=[3], 802=[15], 419=[15], 677=[8], 298=[7], 813=[18], 175=[1], 179=[17], 53=[3], 312=[6], 187=[12], 315=[3], 60=[14], 828=[7], 322=[13], 580=[4], 200=[5], 716=[8], 461=[11], 976=[15], 342=[18], 602=[20], 859=[15], 91=[7], 864=[19], 480=[10], 481=[10], 97=[3], 109=[19], 878=[9], 495=[5], 112=[7], 626=[9], 762=[15], 510=[13], 126=[16], 382=[17], 127=[16]} | {1=[[780, 175]], 2=[[28]], 3=[[258, 290, 53, 315, 97]], 4=[[413, 580]], 5=[[200, 495]], 6=[[660, 312]], 7=[[298, 828, 91, 112]], 8=[[669, 677, 716]], 9=[[878, 626]], 10=[[20, 480, 481]], 11=[[461]], 12=[[389, 391, 289, 187]], 13=[[322, 510]], 14=[[60]], 15=[[802, 419, 976, 859, 762]], 16=[[126, 127]], 17=[[179, 382]], 18=[[813, 342]], 19=[[864, 109]], 20=[[145, 602]]} | 204.20999999999998 | 129.44
O59 | {512=[16], 896=[6], 769=[19], 771=[2], 390=[12], 135=[11], 265=[14], 523=[4], 139=[7], 395=[19], 651=[9], 12=[6], 658=[6], 275=[7], 534=[8], 536=[10], 410=[14], 667=[15], 414=[4], 802=[15], 164=[14], 934=[2], 809=[19], 173=[7], 557=[6], 304=[18], 305=[18], 952=[2], 60=[14], 957=[9], 966=[4], 456=[1], 75=[17], 972=[5], 717=[3], 334=[20], 599=[18], 728=[15], 218=[9], 992=[14], 611=[11], 739=[4], 229=[3], 998=[18], 876=[13], 881=[9], 115=[7], 627=[9], 244=[10]} | {1=[[456]], 2=[[771, 934, 952]], 3=[[717, 229]], 4=[[523, 414, 966, 739]], 5=[[972]], 6=[[896, 12, 658, 557]], 7=[[139, 275, 173, 115]], 8=[[534]], 9=[[651, 957, 218, 881, 627]], 10=[[536, 244]], 11=[[135, 611]], 12=[[390]], 13=[[876]], 14=[[265, 410, 164, 60, 992]], 15=[[667, 802, 728]], 16=[[512]], 17=[[75]], 18=[[304, 305, 599, 998]], 19=[[769, 395, 809]], 20=[[334]]} | 204.23 | 129.44
O58 | {647=[11], 649=[15], 778=[6], 654=[4], 784=[4], 913=[14], 147=[10], 788=[4], 536=[10], 423=[9], 680=[8], 297=[5], 172=[7], 44=[3], 430=[2], 944=[11], 945=[11], 50=[1], 53=[3], 565=[11], 570=[16], 187=[12], 60=[14], 703=[16], 319=[19], 705=[19], 833=[7], 967=[4], 201=[7], 970=[18], 461=[11], 464=[12], 976=[15], 725=[17], 855=[2], 600=[18], 344=[20], 89=[17], 347=[14], 222=[4], 991=[20], 230=[6], 487=[3], 488=[10], 744=[10], 110=[19], 242=[8], 629=[13], 248=[14], 383=[17]} | {1=[[50]], 2=[[430, 855]], 3=[[44, 53, 487]], 4=[[654, 784, 788, 967, 222]], 5=[[297]], 6=[[778, 230]], 7=[[172, 833, 201]], 8=[[680, 242]], 9=[[423]], 10=[[147, 536, 488, 744]], 11=[[647, 944, 945, 565, 461]], 12=[[187, 464]], 13=[[629]], 14=[[913, 60, 347, 248]], 15=[[649, 976]], 16=[[570, 703]], 17=[[725, 89, 383]], 18=[[970, 600]], 19=[[319, 705, 110]], 20=[[344, 991]]} | 205.14 | 129.44
O60 | {256=[5], 898=[10], 771=[2], 645=[11], 646=[11], 264=[14], 138=[7], 267=[10], 395=[19], 142=[12], 400=[5], 659=[6], 21=[17], 286=[10], 415=[4], 674=[10], 34=[19], 291=[3], 547=[3], 679=[8], 551=[14], 168=[5], 808=[19], 936=[2], 428=[9], 562=[17], 691=[3], 58=[6], 191=[15], 575=[12], 193=[19], 323=[13], 964=[1], 77=[17], 335=[20], 209=[6], 980=[20], 341=[18], 216=[16], 987=[16], 604=[2], 225=[17], 101=[12], 615=[12], 247=[14], 123=[2], 381=[1], 382=[17], 255=[5]} | {1=[[964, 381]], 2=[[771, 936, 604, 123]], 3=[[291, 547, 691]], 4=[[415]], 5=[[256, 400, 168, 255]], 6=[[659, 58, 209]], 7=[[138]], 8=[[679]], 9=[[428]], 10=[[898, 267, 286, 674]], 11=[[645, 646]], 12=[[142, 575, 101, 615]], 13=[[323]], 14=[[264, 551, 247]], 15=[[191]], 16=[[216, 987]], 17=[[21, 562, 77, 225, 382]], 18=[[341]], 19=[[395, 34, 808, 193]], 20=[[335, 980]]} | 204.96999999999997 | 129.44
O62 | {705=[19], 387=[5], 323=[13], 388=[5], 644=[17], 772=[2], 324=[15], 838=[18], 903=[14], 137=[11], 521=[15], 265=[14], 202=[18], 781=[1], 15=[8], 16=[14], 721=[17], 660=[6], 276=[3], 726=[4], 664=[4], 153=[3], 796=[20], 414=[4], 545=[15], 481=[10], 35=[20], 547=[3], 614=[12], 104=[14], 936=[2], 680=[8], 361=[3], 554=[18], 557=[6], 367=[4], 943=[9], 240=[7], 113=[7], 626=[9], 51=[1], 372=[16], 823=[6], 376=[10], 636=[16], 894=[6]} | {1=[[781, 51]], 2=[[772, 936]], 3=[[276, 153, 547, 361]], 4=[[726, 664, 414, 367]], 5=[[387, 388]], 6=[[660, 557, 823, 894]], 7=[[240, 113]], 8=[[15, 680]], 9=[[943, 626]], 10=[[481, 376]], 11=[[137]], 12=[[614]], 13=[[323]], 14=[[903, 265, 16, 104]], 15=[[324, 521, 545]], 16=[[372, 636]], 17=[[644, 721]], 18=[[838, 202, 554]], 19=[[705]], 20=[[796, 35]]} | 199.83999999999997 | 129.44
O61 | {384=[17], 643=[2], 526=[1], 145=[20], 533=[8], 534=[8], 280=[15], 287=[12], 32=[19], 672=[10], 292=[3], 167=[5], 552=[14], 681=[3], 41=[1], 682=[3], 431=[2], 563=[17], 820=[9], 309=[5], 702=[16], 961=[6], 193=[19], 194=[1], 835=[15], 71=[1], 72=[11], 201=[7], 585=[19], 970=[18], 589=[17], 976=[15], 209=[6], 339=[7], 215=[15], 600=[18], 216=[16], 730=[15], 987=[16], 993=[14], 868=[13], 490=[10], 362=[3], 619=[4], 109=[19], 878=[9], 498=[2], 503=[12], 249=[14], 764=[15]} | {1=[[526, 41, 194, 71]], 2=[[643, 431, 498]], 3=[[292, 681, 682, 362]], 4=[[619]], 5=[[167, 309]], 6=[[961, 209]], 7=[[201, 339]], 8=[[533, 534]], 9=[[820, 878]], 10=[[672, 490]], 11=[[72]], 12=[[287, 503]], 13=[[868]], 14=[[552, 993, 249]], 15=[[280, 835, 976, 215, 730, 764]], 16=[[702, 216, 987]], 17=[[384, 563, 589]], 18=[[970, 600]], 19=[[32, 193, 585, 109]], 20=[[145]]} | 204.35 | 129.44
O64 | {705=[19], 898=[10], 195=[1], 835=[15], 771=[2], 453=[11], 967=[4], 329=[2], 137=[11], 650=[15], 266=[14], 139=[7], 13=[8], 399=[5], 592=[14], 915=[14], 20=[10], 660=[6], 86=[7], 407=[12], 152=[3], 411=[14], 28=[2], 797=[20], 929=[18], 993=[14], 995=[10], 292=[3], 422=[15], 870=[13], 678=[8], 296=[5], 426=[9], 684=[17], 558=[6], 367=[4], 303=[15], 884=[19], 372=[16], 758=[1], 439=[13], 375=[16], 440=[15], 441=[15], 825=[9], 761=[15], 954=[18], 446=[8]} | {1=[[195, 758]], 2=[[771, 329, 28]], 3=[[152, 292]], 4=[[967, 367]], 5=[[399, 296]], 6=[[660, 558]], 7=[[139, 86]], 8=[[13, 678, 446]], 9=[[426, 825]], 10=[[898, 20, 995]], 11=[[453, 137]], 12=[[407]], 13=[[870, 439]], 14=[[266, 592, 915, 411, 993]], 15=[[835, 650, 422, 303, 440, 441, 761]], 16=[[372, 375]], 17=[[684]], 18=[[929, 954]], 19=[[705, 884]], 20=[[797]]} | 201.32999999999996 | 129.44
