orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O51 | {256=[13], 449=[5], 132=[19], 964=[5], 904=[11], 200=[3], 587=[17], 971=[10], 972=[14], 654=[19], 334=[12], 335=[12], 272=[19], 465=[4], 722=[12], 22=[9], 472=[5], 793=[20], 89=[11], 26=[15], 733=[6], 157=[16], 95=[2], 865=[17], 930=[19], 739=[9], 421=[4], 678=[1], 422=[10], 808=[20], 233=[5], 681=[4], 426=[12], 812=[15], 622=[20], 174=[8], 304=[9], 817=[13], 434=[14], 435=[6], 437=[3], 630=[14], 246=[10], 184=[7], 56=[1], 569=[5], 826=[14], 958=[18]} | {1=[[678, 56]], 2=[[95]], 3=[[200, 437]], 4=[[465, 421, 681]], 5=[[449, 964, 472, 233, 569]], 6=[[733, 435]], 7=[[184]], 8=[[174]], 9=[[22, 739, 304]], 10=[[971, 422, 246]], 11=[[904, 89]], 12=[[334, 335, 722, 426]], 13=[[256, 817]], 14=[[972, 434, 630, 826]], 15=[[26, 812]], 16=[[157]], 17=[[587, 865]], 18=[[958]], 19=[[132, 654, 272, 930]], 20=[[793, 808, 622]]} | 214.47000000000003 | 129.87
O50 | {961=[3], 194=[10], 770=[1], 69=[2], 5=[1], 902=[15], 838=[20], 903=[13], 73=[17], 781=[20], 142=[7], 718=[17], 783=[1], 209=[17], 339=[16], 915=[16], 467=[17], 213=[5], 87=[14], 89=[11], 217=[11], 90=[3], 26=[15], 347=[7], 156=[4], 354=[8], 546=[6], 101=[19], 805=[4], 230=[9], 486=[1], 552=[4], 232=[5], 104=[17], 233=[5], 618=[10], 811=[3], 684=[15], 238=[19], 880=[17], 882=[7], 498=[18], 949=[20], 247=[1], 951=[18], 503=[18], 312=[12], 314=[2]} | {1=[[770, 5, 783, 486, 247]], 2=[[69, 314]], 3=[[961, 90, 811]], 4=[[156, 805, 552]], 5=[[213, 232, 233]], 6=[[546]], 7=[[142, 347, 882]], 8=[[354]], 9=[[230]], 10=[[194, 618]], 11=[[89, 217]], 12=[[312]], 13=[[903]], 14=[[87]], 15=[[902, 26, 684]], 16=[[339, 915]], 17=[[73, 718, 209, 467, 104, 880]], 18=[[498, 951, 503]], 19=[[101, 238]], 20=[[838, 781, 949]]} | 218.14999999999998 | 129.87
O53 | {386=[18], 7=[20], 392=[10], 522=[5], 524=[9], 140=[19], 397=[12], 145=[13], 402=[6], 408=[15], 922=[18], 285=[10], 669=[9], 926=[3], 547=[5], 169=[7], 943=[8], 564=[19], 53=[3], 185=[7], 954=[10], 314=[2], 443=[12], 832=[14], 65=[13], 961=[3], 325=[17], 967=[1], 713=[2], 586=[7], 718=[17], 975=[11], 208=[7], 720=[18], 981=[2], 730=[1], 346=[7], 356=[12], 740=[9], 743=[7], 872=[4], 235=[16], 237=[6], 110=[20], 882=[7], 370=[8], 119=[10], 766=[17], 382=[18]} | {1=[[967, 730]], 2=[[314, 713, 981]], 3=[[926, 53, 961]], 4=[[872]], 5=[[522, 547]], 6=[[402, 237]], 7=[[169, 185, 586, 208, 346, 743, 882]], 8=[[943, 370]], 9=[[524, 669, 740]], 10=[[392, 285, 954, 119]], 11=[[975]], 12=[[397, 443, 356]], 13=[[145, 65]], 14=[[832]], 15=[[408]], 16=[[235]], 17=[[325, 718, 766]], 18=[[386, 922, 720, 382]], 19=[[140, 564]], 20=[[7, 110]]} | 220.94000000000003 | 129.87
O52 | {896=[8], 393=[1], 395=[10], 651=[9], 779=[20], 274=[15], 788=[13], 148=[10], 149=[10], 537=[8], 666=[8], 794=[20], 156=[4], 30=[2], 672=[6], 162=[20], 804=[18], 805=[4], 38=[19], 40=[5], 298=[7], 554=[15], 428=[18], 305=[8], 307=[19], 180=[3], 823=[12], 955=[3], 831=[14], 319=[2], 964=[5], 70=[14], 329=[9], 845=[11], 848=[11], 82=[8], 338=[16], 850=[11], 343=[13], 986=[12], 864=[6], 997=[16], 613=[5], 359=[7], 746=[17], 751=[11], 244=[4], 630=[14], 253=[12]} | {1=[[393]], 2=[[30, 319]], 3=[[180, 955]], 4=[[156, 805, 244]], 5=[[40, 964, 613]], 6=[[672, 864]], 7=[[298, 359]], 8=[[896, 537, 666, 305, 82]], 9=[[651, 329]], 10=[[395, 148, 149]], 11=[[845, 848, 850, 751]], 12=[[823, 986, 253]], 13=[[788, 343]], 14=[[831, 70, 630]], 15=[[274, 554]], 16=[[338, 997]], 17=[[746]], 18=[[804, 428]], 19=[[38, 307]], 20=[[779, 794, 162]]} | 217.79 | 129.87
O55 | {897=[8], 260=[15], 772=[5], 650=[9], 778=[14], 12=[1], 783=[1], 400=[8], 656=[14], 529=[13], 402=[6], 787=[13], 532=[6], 662=[20], 281=[17], 922=[18], 155=[4], 668=[3], 415=[18], 929=[14], 162=[20], 420=[4], 550=[14], 551=[14], 181=[3], 693=[1], 829=[10], 575=[7], 68=[19], 580=[6], 196=[2], 69=[2], 837=[11], 968=[14], 73=[17], 979=[5], 340=[16], 220=[11], 93=[12], 225=[4], 867=[1], 360=[17], 617=[19], 364=[13], 879=[11], 243=[16], 500=[9], 505=[9], 891=[5]} | {1=[[12, 783, 693, 867]], 2=[[196, 69]], 3=[[668, 181]], 4=[[155, 420, 225]], 5=[[772, 979, 891]], 6=[[402, 532, 580]], 7=[[575]], 8=[[897, 400]], 9=[[650, 500, 505]], 10=[[829]], 11=[[837, 220, 879]], 12=[[93]], 13=[[529, 787, 364]], 14=[[778, 656, 929, 550, 551, 968]], 15=[[260]], 16=[[340, 243]], 17=[[281, 73, 360]], 18=[[922, 415]], 19=[[68, 617]], 20=[[662, 162]]} | 215.70999999999998 | 129.87
O54 | {68=[19], 645=[8], 70=[14], 393=[1], 140=[19], 589=[1], 269=[2], 592=[3], 465=[4], 530=[7], 403=[12], 20=[17], 852=[2], 85=[14], 534=[12], 792=[2], 281=[17], 671=[19], 864=[6], 98=[3], 419=[6], 292=[15], 933=[6], 37=[20], 38=[19], 231=[15], 169=[7], 490=[14], 106=[15], 939=[14], 619=[10], 44=[10], 301=[3], 238=[19], 114=[3], 819=[16], 307=[19], 628=[11], 374=[13], 566=[20], 182=[10], 55=[9], 952=[11], 440=[16], 505=[9], 633=[10], 186=[5], 382=[18]} | {1=[[393, 589]], 2=[[269, 852, 792]], 3=[[592, 98, 301, 114]], 4=[[465]], 5=[[186]], 6=[[864, 419, 933]], 7=[[530, 169]], 8=[[645]], 9=[[55, 505]], 10=[[619, 44, 182, 633]], 11=[[628, 952]], 12=[[403, 534]], 13=[[374]], 14=[[70, 85, 490, 939]], 15=[[292, 231, 106]], 16=[[819, 440]], 17=[[20, 281]], 18=[[382]], 19=[[68, 140, 671, 38, 238, 307]], 20=[[37, 566]]} | 218.52999999999994 | 129.87
O57 | {257=[13], 645=[8], 134=[9], 774=[16], 647=[11], 903=[13], 14=[13], 146=[13], 531=[6], 277=[19], 408=[15], 922=[18], 415=[18], 674=[18], 291=[15], 164=[6], 165=[6], 426=[12], 427=[12], 172=[19], 941=[8], 696=[19], 313=[4], 573=[18], 574=[11], 959=[17], 576=[5], 962=[14], 450=[3], 453=[10], 970=[10], 83=[8], 90=[3], 353=[10], 225=[4], 994=[1], 99=[2], 742=[7], 230=[9], 488=[18], 747=[17], 107=[10], 620=[20], 368=[1], 112=[11], 881=[7], 764=[8], 893=[16], 126=[15]} | {1=[[994, 368]], 2=[[99]], 3=[[450, 90]], 4=[[313, 225]], 5=[[576]], 6=[[531, 164, 165]], 7=[[742, 881]], 8=[[645, 941, 83, 764]], 9=[[134, 230]], 10=[[453, 970, 353, 107]], 11=[[647, 574, 112]], 12=[[426, 427]], 13=[[257, 903, 14, 146]], 14=[[962]], 15=[[408, 291, 126]], 16=[[774, 893]], 17=[[959, 747]], 18=[[922, 415, 674, 573, 488]], 19=[[277, 172, 696]], 20=[[620]]} | 221.00999999999996 | 129.87
O56 | {129=[1], 3=[10], 900=[18], 904=[11], 75=[15], 908=[18], 269=[2], 909=[18], 398=[3], 207=[9], 79=[11], 655=[3], 913=[17], 661=[1], 277=[19], 854=[12], 919=[12], 152=[20], 794=[20], 859=[6], 988=[6], 925=[7], 226=[14], 483=[4], 868=[19], 421=[4], 870=[14], 358=[1], 230=[9], 232=[5], 169=[7], 554=[15], 235=[16], 875=[10], 44=[10], 300=[11], 557=[17], 943=[8], 305=[8], 754=[10], 243=[16], 501=[13], 950=[13], 951=[18], 119=[10], 764=[8], 508=[19], 509=[10]} | {1=[[129, 661, 358]], 2=[[269]], 3=[[398, 655]], 4=[[483, 421]], 5=[[232]], 6=[[859, 988]], 7=[[925, 169]], 8=[[943, 305, 764]], 9=[[207, 230]], 10=[[3, 875, 44, 754, 119, 509]], 11=[[904, 79, 300]], 12=[[854, 919]], 13=[[501, 950]], 14=[[226, 870]], 15=[[75, 554]], 16=[[235, 243]], 17=[[913, 557]], 18=[[900, 908, 909, 951]], 19=[[277, 868, 508]], 20=[[152, 794]]} | 219.46000000000004 | 129.87
O59 | {770=[1], 644=[2], 903=[13], 905=[11], 138=[2], 139=[19], 143=[9], 401=[6], 273=[19], 275=[4], 537=[8], 25=[11], 26=[15], 410=[2], 31=[2], 800=[9], 33=[7], 289=[16], 930=[19], 34=[12], 163=[20], 556=[6], 686=[1], 559=[10], 698=[17], 444=[12], 445=[18], 829=[10], 703=[4], 960=[15], 961=[3], 68=[19], 455=[15], 71=[20], 842=[8], 204=[20], 341=[14], 729=[1], 607=[15], 101=[19], 487=[7], 744=[5], 750=[11], 111=[20], 112=[11], 626=[13], 756=[5], 246=[10], 764=[8], 765=[12]} | {1=[[770, 686, 729]], 2=[[644, 138, 410, 31]], 3=[[961]], 4=[[275, 703]], 5=[[744, 756]], 6=[[401, 556]], 7=[[33, 487]], 8=[[537, 842, 764]], 9=[[143, 800]], 10=[[559, 829, 246]], 11=[[905, 25, 750, 112]], 12=[[34, 444, 765]], 13=[[903, 626]], 14=[[341]], 15=[[26, 960, 455, 607]], 16=[[289]], 17=[[698]], 18=[[445]], 19=[[139, 273, 930, 68, 101]], 20=[[163, 71, 204, 111]]} | 222.58999999999997 | 129.87
O58 | {384=[4], 769=[1], 66=[19], 386=[18], 578=[16], 521=[10], 202=[2], 587=[17], 844=[11], 269=[2], 846=[7], 335=[12], 15=[3], 145=[13], 338=[16], 82=[8], 660=[16], 150=[3], 663=[3], 471=[15], 343=[13], 984=[9], 472=[5], 666=[8], 350=[16], 671=[19], 672=[6], 224=[5], 225=[4], 931=[10], 355=[12], 741=[7], 231=[15], 106=[15], 42=[7], 811=[3], 493=[6], 46=[20], 434=[14], 50=[13], 818=[3], 116=[13], 247=[1], 249=[7], 953=[3], 318=[19], 959=[17], 255=[20]} | {1=[[769, 247]], 2=[[202, 269]], 3=[[15, 150, 663, 811, 818, 953]], 4=[[384, 225]], 5=[[472, 224]], 6=[[672, 493]], 7=[[846, 741, 42, 249]], 8=[[82, 666]], 9=[[984]], 10=[[521, 931]], 11=[[844]], 12=[[335, 355]], 13=[[145, 343, 50, 116]], 14=[[434]], 15=[[471, 231, 106]], 16=[[578, 338, 660, 350]], 17=[[587, 959]], 18=[[386]], 19=[[66, 671, 318]], 20=[[46, 255]]} | 216.63999999999993 | 129.87
O60 | {260=[15], 263=[10], 904=[11], 781=[20], 916=[6], 918=[12], 663=[3], 792=[2], 920=[18], 665=[7], 412=[19], 29=[9], 157=[16], 413=[5], 161=[14], 679=[12], 809=[20], 812=[15], 175=[8], 179=[20], 820=[7], 693=[1], 827=[13], 702=[4], 959=[17], 575=[7], 703=[4], 704=[4], 448=[7], 66=[19], 578=[16], 69=[2], 709=[9], 455=[15], 846=[7], 336=[18], 599=[12], 343=[13], 995=[1], 101=[19], 487=[7], 232=[5], 236=[16], 876=[1], 493=[6], 759=[11], 764=[8], 508=[19], 380=[20], 511=[15]} | {1=[[693, 995, 876]], 2=[[792, 69]], 3=[[663]], 4=[[702, 703, 704]], 5=[[413, 232]], 6=[[916, 493]], 7=[[665, 820, 575, 448, 846, 487]], 8=[[175, 764]], 9=[[29, 709]], 10=[[263]], 11=[[904, 759]], 12=[[918, 679, 599]], 13=[[827, 343]], 14=[[161]], 15=[[260, 812, 455, 511]], 16=[[157, 578, 236]], 17=[[959]], 18=[[920, 336]], 19=[[412, 66, 101, 508]], 20=[[781, 809, 179, 380]]} | 221.75999999999996 | 129.87
O62 | {641=[18], 835=[18], 132=[19], 773=[5], 712=[18], 200=[3], 585=[10], 265=[8], 650=[9], 586=[7], 657=[20], 530=[7], 916=[6], 535=[18], 792=[2], 600=[12], 409=[18], 858=[8], 540=[19], 156=[4], 669=[9], 672=[6], 481=[5], 354=[8], 484=[7], 548=[5], 614=[17], 358=[1], 551=[14], 679=[12], 231=[15], 873=[4], 810=[3], 239=[17], 368=[1], 114=[3], 819=[16], 756=[5], 246=[10], 759=[11], 823=[12], 760=[1], 828=[13], 60=[10], 189=[15], 126=[15], 447=[9], 319=[2]} | {1=[[358, 368, 760]], 2=[[792, 319]], 3=[[200, 810, 114]], 4=[[156, 873]], 5=[[773, 481, 548, 756]], 6=[[916, 672]], 7=[[586, 530, 484]], 8=[[265, 858, 354]], 9=[[650, 669, 447]], 10=[[585, 246, 60]], 11=[[759]], 12=[[600, 679, 823]], 13=[[828]], 14=[[551]], 15=[[231, 189, 126]], 16=[[819]], 17=[[614, 239]], 18=[[641, 835, 712, 535, 409]], 19=[[132, 540]], 20=[[657]]} | 219.19 | 129.87
O61 | {897=[8], 642=[2], 771=[1], 389=[2], 519=[13], 650=[9], 909=[18], 269=[2], 15=[3], 272=[19], 145=[13], 18=[12], 663=[3], 279=[17], 162=[20], 419=[6], 36=[20], 300=[11], 816=[16], 949=[20], 822=[6], 699=[17], 322=[14], 713=[2], 459=[10], 716=[17], 464=[8], 465=[4], 594=[17], 725=[18], 598=[18], 471=[15], 216=[15], 217=[11], 601=[10], 731=[20], 350=[16], 224=[5], 483=[4], 100=[1], 869=[4], 746=[17], 114=[3], 373=[2], 502=[10], 119=[10], 250=[7], 379=[15], 255=[20]} | {1=[[771, 100]], 2=[[642, 389, 269, 713, 373]], 3=[[15, 663, 114]], 4=[[465, 483, 869]], 5=[[224]], 6=[[419, 822]], 7=[[250]], 8=[[897, 464]], 9=[[650]], 10=[[459, 601, 502, 119]], 11=[[300, 217]], 12=[[18]], 13=[[519, 145]], 14=[[322]], 15=[[471, 216, 379]], 16=[[816, 350]], 17=[[279, 699, 716, 594], [746]], 18=[[909, 725, 598]], 19=[[272]], 20=[[162, 36, 949, 731, 255]]} | 224.95 | 129.87
O64 | {897=[8], 195=[2], 259=[17], 390=[2], 774=[16], 967=[1], 455=[15], 8=[4], 328=[11], 586=[7], 267=[6], 273=[19], 722=[12], 982=[14], 150=[3], 86=[14], 984=[9], 472=[5], 920=[18], 729=[1], 539=[2], 283=[12], 926=[3], 990=[17], 480=[7], 610=[8], 997=[16], 294=[13], 295=[11], 424=[6], 362=[3], 42=[7], 555=[4], 940=[4], 237=[6], 687=[10], 111=[20], 947=[2], 948=[15], 953=[3], 313=[4], 507=[13], 699=[17], 382=[18], 702=[4], 510=[19], 318=[19], 895=[9]} | {1=[[967, 729]], 2=[[195, 390, 539, 947]], 3=[[150, 926, 362, 953]], 4=[[8, 555, 940, 313, 702]], 5=[[472]], 6=[[267, 424, 237]], 7=[[586, 480, 42]], 8=[[897, 610]], 9=[[984, 895]], 10=[[687]], 11=[[328, 295]], 12=[[722, 283]], 13=[[294, 507]], 14=[[982, 86]], 15=[[455, 948]], 16=[[774, 997]], 17=[[259, 990, 699]], 18=[[920, 382]], 19=[[273, 510, 318]], 20=[[111]]} | 216.61000000000004 | 129.87
