orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O51 | {900=[15], 5=[18], 262=[20], 518=[14], 392=[8], 264=[9], 650=[4], 267=[3], 915=[1], 917=[12], 665=[17], 798=[14], 160=[19], 161=[4], 419=[20], 170=[16], 46=[10], 302=[16], 433=[12], 562=[9], 690=[8], 54=[5], 823=[18], 62=[6], 832=[9], 321=[11], 580=[2], 709=[13], 457=[5], 586=[20], 588=[18], 973=[4], 975=[14], 470=[12], 861=[18], 863=[8], 479=[8], 227=[6], 356=[11], 230=[10], 362=[1], 750=[1], 110=[11], 883=[13], 757=[1], 888=[7], 634=[14], 509=[18], 511=[16]} | {1=[[915, 362, 750, 757]], 2=[[580]], 3=[[267]], 4=[[650, 161, 973]], 5=[[54, 457]], 6=[[62, 227]], 7=[[888]], 8=[[392, 690, 863, 479]], 9=[[264, 562, 832]], 10=[[46, 230]], 11=[[321, 356, 110]], 12=[[917, 433, 470]], 13=[[709, 883]], 14=[[518, 798, 975, 634]], 15=[[900]], 16=[[170, 302, 511]], 17=[[665]], 18=[[5, 823, 588, 861, 509]], 19=[[160]], 20=[[262, 419, 586]]} | 225.46 | 129.87
O50 | {259=[17], 643=[10], 135=[16], 904=[19], 392=[8], 778=[18], 524=[3], 916=[1], 408=[2], 157=[10], 669=[19], 414=[1], 287=[8], 32=[15], 289=[5], 673=[14], 292=[12], 420=[20], 37=[1], 41=[4], 435=[4], 179=[1], 692=[12], 951=[13], 957=[7], 62=[6], 575=[3], 707=[7], 324=[13], 836=[4], 582=[17], 198=[12], 76=[1], 974=[4], 209=[9], 82=[5], 466=[18], 219=[11], 603=[18], 479=[8], 230=[10], 104=[14], 106=[4], 365=[20], 496=[15], 243=[9], 249=[13], 510=[18], 126=[5]} | {1=[[916, 414, 37, 179, 76]], 2=[[408]], 3=[[524, 575]], 4=[[41, 435, 836, 974, 106]], 5=[[289, 82, 126]], 6=[[62]], 7=[[957, 707]], 8=[[392, 287, 479]], 9=[[209, 243]], 10=[[643, 157, 230]], 11=[[219]], 12=[[292, 692, 198]], 13=[[951, 324, 249]], 14=[[673, 104]], 15=[[32, 496]], 16=[[135]], 17=[[259, 582]], 18=[[778, 466, 603, 510]], 19=[[904, 669]], 20=[[420, 365]]} | 224.81 | 129.87
O53 | {3=[13], 645=[10], 393=[8], 400=[18], 148=[10], 533=[19], 22=[13], 922=[12], 286=[18], 543=[10], 289=[5], 162=[10], 291=[6], 677=[15], 37=[1], 934=[13], 423=[9], 425=[9], 554=[1], 299=[19], 689=[8], 49=[4], 697=[7], 442=[11], 190=[12], 837=[4], 588=[18], 592=[20], 723=[6], 83=[5], 597=[19], 598=[3], 734=[18], 736=[2], 609=[9], 482=[5], 997=[8], 106=[4], 877=[14], 754=[14], 243=[9], 883=[13], 372=[17], 886=[7], 888=[7], 760=[3], 504=[16], 889=[16], 892=[16]} | {1=[[37, 554]], 2=[[736]], 3=[[598, 760]], 4=[[49, 837, 106]], 5=[[289, 83, 482]], 6=[[291, 723]], 7=[[697, 886, 888]], 8=[[393, 689, 997]], 9=[[423, 425, 609, 243]], 10=[[645, 148, 543, 162]], 11=[[442]], 12=[[922, 190]], 13=[[3, 22, 934, 883]], 14=[[877, 754]], 15=[[677]], 16=[[504, 889, 892]], 17=[[372]], 18=[[400, 286, 588, 734]], 19=[[533, 299, 597]], 20=[[592]]} | 222.36 | 129.87
O52 | {193=[13], 449=[4], 898=[10], 642=[17], 450=[16], 133=[18], 6=[18], 134=[18], 71=[14], 587=[3], 11=[19], 398=[3], 529=[19], 849=[13], 914=[8], 595=[7], 596=[7], 788=[12], 725=[18], 344=[12], 89=[1], 729=[13], 347=[9], 348=[19], 924=[8], 541=[9], 349=[19], 606=[11], 542=[15], 735=[2], 31=[5], 799=[13], 864=[2], 420=[20], 743=[14], 873=[7], 555=[5], 557=[17], 493=[14], 687=[6], 47=[4], 113=[9], 242=[9], 307=[20], 56=[5], 504=[16], 889=[16], 639=[7]} | {1=[[89]], 2=[[735, 864]], 3=[[587, 398]], 4=[[449, 47]], 5=[[31, 555, 56]], 6=[[687]], 7=[[595, 596, 873, 639]], 8=[[914, 924]], 9=[[347, 541, 113, 242]], 10=[[898]], 11=[[606]], 12=[[788, 344]], 13=[[193, 849, 729, 799]], 14=[[71, 743, 493]], 15=[[542]], 16=[[450, 504, 889]], 17=[[642, 557]], 18=[[133, 6, 134, 725]], 19=[[11, 529, 348, 349]], 20=[[420, 307]]} | 222.79000000000002 | 129.87
O55 | {646=[8], 903=[15], 394=[6], 652=[16], 272=[10], 788=[12], 405=[8], 791=[17], 410=[19], 670=[19], 159=[13], 929=[6], 675=[20], 549=[16], 165=[8], 426=[15], 939=[9], 688=[3], 944=[4], 51=[1], 568=[2], 443=[11], 572=[7], 188=[15], 702=[18], 961=[13], 321=[11], 706=[3], 197=[2], 72=[16], 972=[19], 845=[12], 975=[14], 595=[7], 339=[17], 212=[14], 84=[5], 730=[13], 97=[2], 357=[14], 230=[10], 749=[16], 495=[20], 115=[5], 757=[1], 245=[6], 758=[6], 119=[3], 503=[18], 764=[12]} | {1=[[51, 757]], 2=[[568, 197, 97]], 3=[[688, 706, 119]], 4=[[944]], 5=[[84, 115]], 6=[[394, 929, 245, 758]], 7=[[572, 595]], 8=[[646, 405, 165]], 9=[[939]], 10=[[272, 230]], 11=[[443, 321]], 12=[[788, 845, 764]], 13=[[159, 961, 730]], 14=[[975, 212, 357]], 15=[[903, 426, 188]], 16=[[652, 549, 72, 749]], 17=[[791, 339]], 18=[[702, 503]], 19=[[410, 670, 972]], 20=[[675, 495]]} | 226.67000000000002 | 129.87
O54 | {64=[15], 3=[13], 964=[3], 900=[15], 454=[2], 646=[8], 392=[8], 587=[3], 655=[19], 466=[18], 339=[17], 596=[7], 788=[12], 469=[12], 534=[16], 984=[9], 728=[20], 88=[16], 282=[14], 154=[16], 475=[7], 155=[5], 543=[10], 671=[18], 864=[2], 33=[15], 417=[20], 546=[5], 610=[8], 995=[10], 936=[6], 110=[11], 558=[6], 622=[17], 944=[4], 369=[1], 370=[1], 757=[1], 184=[9], 250=[19], 252=[18], 508=[14], 381=[19], 765=[2], 191=[12], 831=[17], 959=[7]} | {1=[[369, 370, 757]], 2=[[454, 864, 765]], 3=[[964, 587]], 4=[[944]], 5=[[155, 546]], 6=[[936, 558]], 7=[[596, 475, 959]], 8=[[646, 392, 610]], 9=[[984, 184]], 10=[[543, 995]], 11=[[110]], 12=[[788, 469, 191]], 13=[[3]], 14=[[282, 508]], 15=[[64, 900, 33]], 16=[[534, 88], [154]], 17=[[339, 622, 831]], 18=[[466, 671, 252]], 19=[[655, 250, 381]], 20=[[728, 417]]} | 227.76999999999998 | 129.87
O57 | {641=[17], 389=[10], 776=[2], 650=[4], 267=[3], 780=[10], 14=[1], 785=[11], 659=[5], 20=[10], 916=[1], 150=[12], 919=[13], 294=[8], 552=[16], 169=[18], 559=[6], 948=[7], 567=[2], 704=[8], 832=[9], 66=[17], 834=[15], 836=[4], 69=[13], 328=[14], 714=[1], 587=[3], 973=[4], 336=[15], 976=[14], 852=[15], 597=[19], 855=[19], 474=[7], 733=[7], 990=[3], 607=[3], 613=[3], 230=[10], 362=[1], 746=[13], 878=[6], 751=[12], 627=[12], 117=[8], 374=[20], 375=[14], 891=[16]} | {1=[[14, 916, 714, 362]], 2=[[776, 567]], 3=[[267, 587, 990, 607, 613]], 4=[[650, 836, 973]], 5=[[659]], 6=[[559, 878]], 7=[[948, 474, 733]], 8=[[294, 704, 117]], 9=[[832]], 10=[[389, 780, 20, 230]], 11=[[785]], 12=[[150, 751, 627]], 13=[[919, 69, 746]], 14=[[328, 976, 375]], 15=[[834, 336, 852]], 16=[[552, 891]], 17=[[641, 66]], 18=[[169]], 19=[[597, 855]], 20=[[374]]} | 224.17000000000004 | 129.87
O56 | {385=[15], 258=[17], 260=[8], 132=[18], 391=[8], 777=[8], 15=[18], 917=[12], 918=[13], 667=[15], 415=[7], 161=[4], 422=[11], 680=[3], 554=[1], 815=[19], 304=[3], 560=[16], 440=[20], 699=[14], 832=[9], 320=[1], 195=[13], 451=[4], 454=[2], 199=[12], 200=[17], 718=[15], 977=[14], 980=[18], 341=[7], 857=[19], 985=[5], 731=[3], 475=[7], 604=[16], 478=[10], 482=[5], 233=[18], 746=[13], 490=[4], 878=[6], 623=[9], 111=[9], 498=[10], 247=[17], 250=[19], 890=[16], 380=[8]} | {1=[[554, 320]], 2=[[454]], 3=[[680, 304, 731]], 4=[[161, 451, 490]], 5=[[985, 482]], 6=[[878]], 7=[[415, 341, 475]], 8=[[260, 391, 777, 380]], 9=[[832, 623, 111]], 10=[[478, 498]], 11=[[422]], 12=[[917, 199]], 13=[[918, 195, 746]], 14=[[699, 977]], 15=[[385, 667, 718]], 16=[[560, 604, 890]], 17=[[258, 200, 247]], 18=[[132, 15, 980, 233]], 19=[[815, 857, 250]], 20=[[440]]} | 224.3 | 129.87
O59 | {897=[10], 516=[9], 517=[10], 389=[10], 134=[18], 262=[20], 905=[19], 269=[12], 278=[4], 152=[10], 797=[8], 681=[3], 425=[9], 684=[1], 558=[6], 435=[4], 691=[12], 564=[18], 309=[3], 313=[15], 444=[7], 61=[14], 447=[5], 835=[13], 708=[7], 582=[17], 327=[18], 331=[10], 332=[15], 721=[10], 849=[13], 992=[8], 995=[10], 741=[15], 487=[2], 231=[14], 872=[9], 744=[19], 489=[18], 492=[14], 110=[11], 366=[10], 753=[14], 115=[5], 628=[12], 246=[17], 375=[14], 378=[2], 891=[16], 380=[8]} | {1=[[684]], 2=[[487, 378]], 3=[[681, 309]], 4=[[278, 435]], 5=[[447, 115]], 6=[[558]], 7=[[444, 708]], 8=[[797, 992, 380]], 9=[[516, 425, 872]], 10=[[897, 517, 389, 152, 331, 721, 995, 366]], 11=[[110]], 12=[[269, 691, 628]], 13=[[835, 849]], 14=[[61, 231, 492, 753, 375]], 15=[[313, 332, 741]], 16=[[891]], 17=[[582, 246]], 18=[[134, 564, 327, 489]], 19=[[905, 744]], 20=[[262]]} | 222.79000000000002 | 129.87
O58 | {898=[10], 642=[17], 518=[14], 138=[8], 908=[19], 780=[10], 910=[9], 917=[12], 151=[7], 412=[11], 32=[15], 801=[3], 420=[20], 805=[16], 934=[13], 38=[1], 552=[16], 174=[5], 693=[2], 694=[2], 696=[1], 569=[6], 701=[12], 63=[4], 704=[8], 583=[4], 584=[8], 76=[1], 463=[7], 723=[6], 468=[9], 983=[9], 472=[14], 345=[12], 220=[11], 860=[18], 351=[15], 608=[5], 612=[20], 871=[9], 106=[4], 362=[1], 619=[20], 364=[20], 109=[20], 113=[9], 117=[8], 252=[18], 126=[5]} | {1=[[38, 696, 76, 362]], 2=[[693, 694]], 3=[[801]], 4=[[63, 583, 106]], 5=[[174, 608, 126]], 6=[[569, 723]], 7=[[151, 463]], 8=[[138, 704, 584, 117]], 9=[[910, 468, 983, 871, 113]], 10=[[898, 780]], 11=[[412, 220]], 12=[[917, 701, 345]], 13=[[934]], 14=[[518, 472]], 15=[[32, 351]], 16=[[805, 552]], 17=[[642]], 18=[[860, 252]], 19=[[908]], 20=[[420, 612, 619, 364, 109]]} | 222.56 | 129.87
O60 | {512=[2], 642=[17], 386=[13], 515=[11], 771=[10], 517=[10], 518=[14], 136=[8], 776=[2], 652=[16], 401=[18], 795=[18], 667=[15], 539=[19], 285=[12], 29=[11], 32=[15], 802=[1], 679=[19], 552=[16], 553=[2], 299=[19], 556=[5], 686=[1], 690=[8], 819=[15], 569=[6], 956=[16], 61=[14], 830=[17], 322=[12], 965=[3], 710=[10], 201=[17], 463=[7], 857=[19], 601=[19], 94=[4], 225=[11], 482=[5], 743=[14], 615=[6], 112=[9], 373=[20], 117=[8], 887=[7], 635=[12], 765=[2], 126=[5], 894=[18]} | {1=[[802, 686]], 2=[[512, 776, 553, 765]], 3=[[965]], 4=[[94]], 5=[[556, 482, 126]], 6=[[569, 615]], 7=[[463, 887]], 8=[[136, 690, 117]], 9=[[112]], 10=[[771, 517, 710]], 11=[[515, 29, 225]], 12=[[285, 322, 635]], 13=[[386]], 14=[[518, 61, 743]], 15=[[667, 32, 819]], 16=[[652, 552, 956]], 17=[[642, 830, 201]], 18=[[401, 795, 894]], 19=[[539, 679, 299, 857, 601]], 20=[[373]]} | 226.28 | 129.87
O62 | {257=[7], 773=[6], 645=[10], 782=[2], 911=[14], 150=[12], 538=[8], 414=[1], 670=[19], 927=[1], 163=[10], 548=[15], 805=[16], 933=[6], 935=[13], 553=[2], 426=[15], 173=[14], 685=[11], 45=[10], 688=[3], 49=[4], 693=[2], 827=[4], 59=[16], 189=[12], 574=[18], 831=[17], 447=[5], 448=[4], 65=[11], 962=[13], 452=[18], 454=[2], 200=[17], 841=[15], 338=[19], 979=[18], 984=[9], 600=[13], 985=[5], 607=[3], 863=[8], 737=[20], 996=[10], 485=[11], 997=[8], 372=[17], 125=[5], 510=[18]} | {1=[[414, 927]], 2=[[782, 553, 693, 454]], 3=[[688, 607]], 4=[[49, 827, 448]], 5=[[447, 985, 125]], 6=[[773, 933]], 7=[[257]], 8=[[538, 863, 997]], 9=[[984]], 10=[[645, 163, 45, 996]], 11=[[685, 65, 485]], 12=[[150, 189]], 13=[[935, 962, 600]], 14=[[911, 173]], 15=[[548, 426, 841]], 16=[[805, 59]], 17=[[831, 200, 372]], 18=[[574, 452, 979, 510]], 19=[[670, 338]], 20=[[737]]} | 226.36 | 129.87
O61 | {516=[9], 389=[10], 7=[16], 781=[2], 14=[1], 783=[4], 529=[19], 787=[6], 150=[12], 278=[4], 25=[7], 924=[8], 174=[5], 47=[4], 692=[12], 184=[9], 313=[15], 61=[14], 190=[12], 65=[11], 194=[15], 834=[15], 195=[13], 839=[11], 201=[17], 585=[1], 74=[20], 330=[12], 75=[20], 978=[14], 340=[3], 596=[7], 214=[5], 215=[5], 216=[11], 987=[5], 860=[18], 990=[3], 225=[11], 866=[2], 995=[10], 101=[13], 870=[9], 102=[5], 743=[14], 237=[11], 499=[8], 373=[20], 893=[18]} | {1=[[14, 585]], 2=[[781, 866]], 3=[[340, 990]], 4=[[783, 278, 47]], 5=[[174, 214, 215, 987, 102]], 6=[[787]], 7=[[25, 596]], 8=[[924, 499]], 9=[[516, 184, 870]], 10=[[389, 995]], 11=[[65, 839, 216, 225, 237]], 12=[[150, 692, 190, 330]], 13=[[195, 101]], 14=[[61, 978, 743]], 15=[[313, 194, 834]], 16=[[7]], 17=[[201]], 18=[[860, 893]], 19=[[529]], 20=[[74, 75, 373]]} | 223.73 | 129.87
O64 | {521=[9], 526=[20], 790=[2], 920=[7], 808=[5], 553=[2], 938=[17], 170=[16], 430=[9], 687=[6], 304=[3], 48=[4], 818=[15], 564=[18], 948=[7], 185=[9], 569=[6], 60=[14], 701=[12], 446=[5], 194=[15], 579=[12], 68=[13], 69=[13], 709=[13], 837=[4], 710=[10], 712=[8], 330=[12], 588=[18], 204=[3], 461=[8], 79=[1], 847=[17], 80=[1], 722=[12], 88=[16], 604=[16], 865=[2], 612=[20], 230=[10], 486=[11], 360=[13], 236=[7], 621=[9], 377=[12], 250=[19], 383=[19], 895=[18]} | {1=[[79, 80]], 2=[[790, 553, 865]], 3=[[304, 204]], 4=[[48, 837]], 5=[[808, 446]], 6=[[687, 569]], 7=[[920, 948, 236]], 8=[[712, 461]], 9=[[521, 430, 621], [185]], 10=[[710, 230]], 11=[[486]], 12=[[701, 579, 330, 722, 377]], 13=[[68, 69, 709, 360]], 14=[[60]], 15=[[818, 194]], 16=[[170, 88, 604]], 17=[[938, 847]], 18=[[564, 588, 895]], 19=[[250, 383]], 20=[[526, 612]]} | 229.54000000000002 | 129.87
