orderIndex | solutionRoute | solutionPackage | solutionMoneyCost | solutionTimeCost
O51 | {577=[6], 514=[6], 962=[8], 68=[14], 964=[2], 4=[12], 901=[19], 134=[1], 74=[16], 76=[16], 462=[5], 975=[1], 208=[9], 17=[18], 81=[16], 18=[10], 83=[12], 915=[2], 917=[3], 471=[20], 345=[18], 26=[18], 474=[14], 986=[7], 731=[12], 92=[5], 925=[18], 94=[17], 350=[7], 415=[14], 287=[19], 736=[13], 993=[5], 802=[4], 292=[7], 615=[7], 553=[20], 620=[14], 880=[4], 625=[11], 565=[11], 694=[18], 182=[12], 568=[2], 697=[15], 762=[13], 443=[10], 445=[14]} | {1=[[134, 975]], 2=[[964, 915, 568]], 3=[[917]], 4=[[802, 880]], 5=[[462, 92, 993]], 6=[[577, 514]], 7=[[986, 350, 292, 615]], 8=[[962]], 9=[[208]], 10=[[18, 443]], 11=[[625, 565]], 12=[[4, 83, 731, 182]], 13=[[736, 762]], 14=[[68, 474, 415, 620, 445]], 15=[[697]], 16=[[74, 76, 81]], 17=[[94]], 18=[[17, 345, 26, 925, 694]], 19=[[901, 287]], 20=[[471, 553]]} | 217.45999999999998 | 129.73
O50 | {392=[11], 910=[16], 528=[13], 144=[3], 19=[10], 22=[17], 280=[7], 793=[3], 794=[3], 42=[18], 685=[9], 430=[10], 687=[4], 47=[11], 306=[18], 948=[2], 821=[20], 950=[4], 696=[6], 445=[14], 573=[15], 318=[7], 958=[15], 830=[5], 579=[8], 196=[1], 328=[19], 585=[20], 720=[1], 853=[3], 344=[4], 91=[5], 476=[15], 860=[2], 220=[2], 223=[5], 607=[5], 227=[10], 232=[12], 108=[8], 109=[8], 749=[2], 623=[18], 888=[17], 889=[20], 508=[11], 637=[10], 767=[6], 383=[6]} | {1=[[196, 720]], 2=[[948, 860, 220, 749]], 3=[[144, 793, 794, 853]], 4=[[687, 950, 344]], 5=[[830, 91, 223, 607]], 6=[[696, 767, 383]], 7=[[280, 318]], 8=[[579, 108, 109]], 9=[[685]], 10=[[19, 430, 227, 637]], 11=[[392, 47, 508]], 12=[[232]], 13=[[528]], 14=[[445]], 15=[[573, 958, 476]], 16=[[910]], 17=[[22, 888]], 18=[[42, 306, 623]], 19=[[328]], 20=[[821, 585, 889]]} | 218.71999999999997 | 129.73
O53 | {128=[12], 449=[17], 963=[8], 67=[13], 5=[14], 262=[18], 520=[6], 649=[19], 844=[19], 12=[20], 77=[1], 909=[16], 528=[13], 721=[2], 402=[3], 601=[20], 90=[6], 666=[12], 28=[5], 348=[1], 732=[10], 92=[5], 156=[1], 541=[4], 861=[17], 96=[18], 992=[5], 161=[1], 865=[11], 34=[14], 228=[10], 484=[7], 231=[10], 873=[8], 555=[5], 236=[14], 429=[16], 557=[16], 46=[11], 625=[11], 241=[7], 947=[2], 822=[20], 120=[14], 824=[8], 636=[15], 511=[9]} | {1=[[77, 348, 156, 161]], 2=[[721, 947]], 3=[[402]], 4=[[541]], 5=[[28, 92, 992, 555]], 6=[[520, 90]], 7=[[484, 241]], 8=[[963, 873, 824]], 9=[[511]], 10=[[732, 228, 231]], 11=[[865, 46, 625]], 12=[[128, 666]], 13=[[67, 528]], 14=[[5, 34, 236, 120]], 15=[[636]], 16=[[909, 429, 557]], 17=[[449], [861]], 18=[[262, 96]], 19=[[649, 844]], 20=[[12, 601, 822]]} | 217.32 | 129.73
O52 | {1=[9], 3=[10], 708=[11], 836=[17], 965=[2], 838=[1], 264=[14], 777=[13], 331=[13], 587=[18], 139=[15], 715=[20], 781=[7], 269=[4], 398=[16], 142=[20], 977=[10], 529=[13], 914=[8], 723=[14], 532=[15], 790=[12], 278=[5], 663=[13], 664=[13], 793=[3], 729=[14], 794=[3], 92=[5], 412=[18], 860=[2], 349=[8], 798=[12], 287=[19], 36=[14], 484=[7], 812=[20], 108=[8], 237=[14], 685=[9], 687=[4], 752=[14], 433=[6], 881=[4], 692=[2], 565=[11], 695=[17], 191=[17]} | {1=[[838]], 2=[[965, 860, 692]], 3=[[793, 794]], 4=[[269, 687, 881]], 5=[[278, 92]], 6=[[433]], 7=[[781, 484]], 8=[[914, 349, 108]], 9=[[1, 685]], 10=[[3, 977]], 11=[[708, 565]], 12=[[790, 798]], 13=[[777, 331, 529, 663, 664]], 14=[[264, 723, 729, 36, 237, 752]], 15=[[139, 532]], 16=[[398]], 17=[[836, 695, 191]], 18=[[587, 412]], 19=[[287]], 20=[[715, 142, 812]]} | 217.57999999999998 | 129.73
O55 | {128=[12], 513=[13], 131=[4], 646=[6], 647=[3], 519=[3], 14=[5], 398=[16], 270=[4], 536=[1], 542=[2], 416=[14], 33=[17], 808=[9], 43=[12], 300=[15], 945=[18], 177=[7], 53=[17], 438=[1], 55=[5], 702=[6], 193=[19], 67=[13], 580=[8], 199=[14], 967=[12], 712=[19], 584=[20], 328=[19], 329=[6], 75=[15], 332=[5], 594=[8], 986=[7], 347=[8], 219=[12], 350=[7], 223=[5], 864=[13], 865=[11], 102=[11], 488=[10], 626=[11], 757=[17], 630=[2], 631=[20], 887=[2], 505=[18]} | {1=[[536, 438]], 2=[[542, 630, 887]], 3=[[647, 519]], 4=[[131, 270]], 5=[[14, 55, 332, 223]], 6=[[646, 702, 329]], 7=[[177, 986, 350]], 8=[[580, 594, 347]], 9=[[808]], 10=[[488]], 11=[[865, 102, 626]], 12=[[128, 43, 967, 219]], 13=[[513, 67, 864]], 14=[[416, 199]], 15=[[300, 75]], 16=[[398]], 17=[[33, 53, 757]], 18=[[945, 505]], 19=[[193, 712, 328]], 20=[[584, 631]]} | 220.98 | 129.73
O54 | {640=[8], 384=[6], 645=[13], 775=[3], 650=[6], 267=[4], 397=[16], 655=[8], 402=[3], 660=[15], 533=[15], 154=[9], 539=[10], 923=[17], 163=[18], 292=[7], 945=[18], 433=[6], 177=[7], 828=[9], 61=[5], 574=[15], 575=[6], 576=[6], 67=[13], 199=[14], 73=[12], 463=[11], 721=[2], 979=[14], 854=[19], 726=[15], 343=[8], 88=[20], 221=[2], 351=[8], 866=[11], 740=[17], 357=[10], 741=[17], 869=[18], 878=[1], 625=[11], 241=[7], 242=[7], 757=[17], 758=[7], 889=[20], 122=[1], 762=[13]} | {1=[[878, 122]], 2=[[721, 221]], 3=[[775, 402]], 4=[[267]], 5=[[61]], 6=[[384, 650, 433, 575, 576]], 7=[[292, 177, 241, 242, 758]], 8=[[640, 655, 343, 351]], 9=[[154, 828]], 10=[[539, 357]], 11=[[463, 866, 625]], 12=[[73]], 13=[[645, 67, 762]], 14=[[199, 979]], 15=[[660, 533, 574, 726]], 16=[[397]], 17=[[923, 740, 741, 757]], 18=[[163, 945, 869]], 19=[[854]], 20=[[88, 889]]} | 229.14 | 129.73
O57 | {960=[18], 192=[19], 129=[14], 450=[17], 69=[8], 901=[19], 839=[1], 650=[6], 844=[19], 845=[19], 654=[8], 401=[7], 402=[3], 210=[12], 84=[20], 532=[15], 661=[18], 22=[17], 599=[6], 471=[20], 473=[14], 666=[12], 411=[18], 284=[19], 732=[10], 30=[15], 606=[5], 223=[5], 480=[5], 352=[9], 864=[13], 674=[18], 931=[2], 228=[10], 488=[10], 360=[1], 361=[1], 489=[9], 938=[7], 619=[11], 428=[16], 494=[2], 565=[11], 245=[17], 822=[20], 441=[4], 766=[4], 319=[3]} | {1=[[839, 360, 361]], 2=[[931, 494]], 3=[[402, 319]], 4=[[441, 766]], 5=[[606, 223, 480]], 6=[[650, 599]], 7=[[401, 938]], 8=[[69, 654]], 9=[[352, 489]], 10=[[732, 228, 488]], 11=[[619, 565]], 12=[[210, 666]], 13=[[864]], 14=[[129, 473]], 15=[[532, 30]], 16=[[428]], 17=[[450, 22, 245]], 18=[[960, 661, 411, 674]], 19=[[192, 901, 844, 845, 284]], 20=[[84, 471, 822]]} | 217.41 | 129.73
O56 | {897=[16], 68=[14], 517=[4], 390=[3], 327=[4], 135=[1], 458=[6], 74=[16], 204=[7], 205=[1], 781=[7], 525=[18], 338=[11], 18=[10], 978=[10], 596=[17], 790=[12], 535=[17], 87=[3], 664=[13], 408=[5], 345=[18], 922=[17], 859=[2], 540=[4], 988=[16], 158=[14], 479=[5], 288=[19], 32=[11], 674=[18], 294=[3], 936=[18], 553=[20], 426=[5], 497=[9], 434=[8], 306=[18], 498=[9], 630=[2], 246=[1], 634=[17], 315=[5], 956=[15], 189=[17], 703=[13]} | {1=[[135, 205, 246]], 2=[[859, 630]], 3=[[390, 87, 294]], 4=[[517, 327, 540]], 5=[[408, 479, 426, 315]], 6=[[458]], 7=[[204, 781]], 8=[[434]], 9=[[497, 498]], 10=[[18, 978]], 11=[[338, 32]], 12=[[790]], 13=[[664, 703]], 14=[[68, 158]], 15=[[956]], 16=[[897, 74, 988]], 17=[[596, 535, 922, 634, 189]], 18=[[525, 345, 674, 936, 306]], 19=[[288]], 20=[[553]]} | 212.52999999999994 | 129.73
O59 | {320=[3], 384=[6], 581=[11], 389=[10], 646=[6], 70=[15], 458=[6], 779=[13], 204=[7], 463=[11], 785=[16], 147=[1], 792=[3], 665=[7], 91=[5], 30=[15], 799=[2], 159=[8], 287=[19], 608=[7], 290=[1], 611=[12], 165=[14], 935=[18], 491=[17], 555=[5], 364=[19], 621=[14], 686=[9], 558=[16], 49=[8], 625=[11], 308=[6], 436=[11], 117=[16], 566=[5], 631=[20], 247=[10], 119=[1], 56=[18], 952=[19], 441=[4], 955=[15], 123=[1], 191=[17], 511=[9]} | {1=[[147, 290, 119, 123]], 2=[[799]], 3=[[320, 792]], 4=[[441]], 5=[[91, 555, 566]], 6=[[384, 646, 458, 308]], 7=[[204, 665, 608]], 8=[[159, 49]], 9=[[686, 511]], 10=[[389, 247]], 11=[[581, 463, 625, 436]], 12=[[611]], 13=[[779]], 14=[[165, 621]], 15=[[70, 30, 955]], 16=[[785, 558, 117]], 17=[[491, 191]], 18=[[935, 56]], 19=[[287, 364, 952]], 20=[[631]]} | 217.43000000000006 | 129.73
O58 | {129=[14], 901=[19], 520=[6], 904=[16], 776=[3], 9=[13], 905=[11], 12=[20], 397=[16], 14=[5], 912=[18], 914=[8], 19=[10], 20=[1], 154=[9], 924=[18], 675=[6], 165=[14], 937=[18], 431=[10], 562=[20], 54=[17], 439=[17], 957=[15], 317=[7], 701=[5], 326=[4], 458=[6], 76=[16], 852=[3], 473=[14], 858=[12], 91=[5], 731=[12], 608=[7], 865=[11], 225=[1], 100=[4], 741=[17], 999=[14], 617=[9], 108=[8], 365=[19], 494=[2], 239=[5], 624=[18], 374=[17], 763=[13], 895=[1]} | {1=[[20, 225, 895]], 2=[[494]], 3=[[776, 852]], 4=[[326, 100]], 5=[[14, 701, 91, 239]], 6=[[520, 675, 458]], 7=[[317, 608]], 8=[[914, 108]], 9=[[154, 617]], 10=[[19, 431]], 11=[[905, 865]], 12=[[858, 731]], 13=[[9, 763]], 14=[[129, 165, 473, 999]], 15=[[957]], 16=[[904, 397, 76]], 17=[[54, 439, 741, 374]], 18=[[912, 924, 937, 624]], 19=[[901, 365]], 20=[[12, 562]]} | 221.18 | 129.73
O60 | {512=[6], 513=[13], 517=[4], 901=[19], 262=[18], 134=[1], 399=[10], 276=[11], 665=[7], 410=[18], 926=[18], 286=[17], 678=[16], 808=[9], 175=[5], 304=[9], 561=[20], 307=[18], 311=[2], 571=[11], 829=[5], 65=[5], 706=[8], 66=[12], 67=[13], 835=[20], 708=[11], 710=[17], 713=[19], 203=[7], 971=[6], 463=[11], 979=[14], 727=[14], 601=[20], 603=[13], 731=[12], 477=[15], 225=[1], 98=[8], 100=[4], 230=[10], 231=[10], 232=[12], 744=[17], 503=[3], 633=[10], 892=[8], 127=[12]} | {1=[[134, 225]], 2=[[311]], 3=[[503]], 4=[[517, 100]], 5=[[175, 829, 65]], 6=[[512, 971]], 7=[[665, 203]], 8=[[706, 98, 892]], 9=[[808, 304]], 10=[[399, 230, 231, 633]], 11=[[276, 571, 708, 463]], 12=[[66, 731, 232, 127]], 13=[[513, 67, 603]], 14=[[979, 727]], 15=[[477]], 16=[[678]], 17=[[286, 710, 744]], 18=[[262, 410, 926, 307]], 19=[[901, 713]], 20=[[561, 835, 601]]} | 218.38 | 129.73
O62 | {128=[12], 772=[19], 134=[1], 135=[1], 8=[13], 521=[20], 394=[1], 138=[13], 396=[16], 528=[13], 272=[19], 400=[7], 23=[5], 921=[17], 411=[18], 160=[8], 677=[1], 682=[13], 941=[11], 45=[12], 431=[10], 815=[2], 48=[17], 433=[6], 435=[8], 947=[2], 819=[16], 187=[14], 576=[6], 577=[6], 835=[20], 836=[17], 70=[15], 198=[11], 718=[6], 336=[3], 81=[16], 595=[17], 979=[14], 472=[14], 862=[1], 739=[15], 356=[16], 100=[4], 876=[12], 760=[7], 378=[9], 506=[5], 893=[1], 895=[1]} | {1=[[134, 135, 394, 677, 862, 893, 895]], 2=[[815, 947]], 3=[[336]], 4=[[100]], 5=[[23, 506]], 6=[[433, 576, 577, 718]], 7=[[400, 760]], 8=[[160, 435]], 9=[[378]], 10=[[431]], 11=[[941, 198]], 12=[[128, 45, 876]], 13=[[8, 138, 528, 682]], 14=[[187, 979, 472]], 15=[[70, 739]], 16=[[396, 819, 81, 356]], 17=[[921, 48, 836, 595]], 18=[[411]], 19=[[772, 272]], 20=[[521, 835]]} | 221.06 | 129.73
O61 | {384=[6], 769=[4], 130=[4], 133=[1], 781=[7], 273=[19], 913=[8], 915=[2], 533=[15], 790=[12], 153=[16], 154=[9], 157=[12], 799=[2], 929=[20], 417=[7], 930=[2], 932=[10], 425=[5], 685=[9], 175=[5], 303=[7], 438=[1], 568=[2], 824=[8], 60=[3], 318=[7], 831=[15], 962=[8], 323=[2], 581=[11], 198=[11], 331=[13], 971=[6], 460=[16], 590=[11], 978=[10], 339=[5], 600=[8], 220=[2], 739=[15], 743=[17], 617=[9], 111=[18], 499=[17], 501=[9], 759=[7], 763=[13], 766=[4], 639=[14]} | {1=[[133, 438]], 2=[[915, 799, 930, 568, 323, 220]], 3=[[60]], 4=[[769, 130, 766]], 5=[[425, 175, 339]], 6=[[384, 971]], 7=[[781, 417, 303, 318, 759]], 8=[[913, 824, 962, 600]], 9=[[154, 685, 617, 501]], 10=[[932, 978]], 11=[[581, 198, 590]], 12=[[790, 157]], 13=[[331, 763]], 14=[[639]], 15=[[533, 831, 739]], 16=[[153, 460]], 17=[[743, 499]], 18=[[111]], 19=[[273]], 20=[[929]]} | 221.50999999999996 | 129.73
O64 | {896=[1], 129=[14], 258=[12], 521=[20], 779=[13], 269=[4], 145=[5], 17=[18], 531=[15], 151=[15], 536=[1], 286=[17], 929=[20], 172=[15], 302=[7], 53=[17], 699=[16], 187=[14], 701=[5], 959=[18], 835=[20], 708=[11], 709=[13], 70=[15], 710=[17], 328=[19], 713=[19], 842=[12], 715=[20], 204=[7], 206=[1], 591=[4], 600=[8], 344=[4], 217=[12], 859=[2], 483=[7], 101=[11], 488=[10], 232=[12], 235=[14], 877=[6], 627=[11], 885=[9], 374=[17], 631=[20], 759=[7], 764=[3], 381=[12]} | {1=[[896, 536, 206]], 2=[[859]], 3=[[764]], 4=[[269, 591, 344]], 5=[[145, 701]], 6=[[877]], 7=[[302, 204, 483, 759]], 8=[[600]], 9=[[885]], 10=[[488]], 11=[[708, 101, 627]], 12=[[258, 842, 217, 232, 381]], 13=[[779, 709]], 14=[[129, 187, 235]], 15=[[531, 151, 172, 70]], 16=[[699]], 17=[[286, 53, 710, 374]], 18=[[17, 959]], 19=[[328, 713]], 20=[[521, 929, 835, 715, 631]]} | 216.09999999999997 | 129.73
